university_name,city,department,degree,program,duration,eligibility_criteria,test_required,fee_structure,admission_deadline,program_url
National University of Modern Languages,Islamabad,Main Campus,BS,BS Pashto,4 Year,"Eligibility: Intermediate with 45% marks OR A – Level with 50% marks OR Equivalent. National University of Modern Languages H-9/4 Islamabad ,Pakistan Phone: +92-51-9265100 Email: info@numl.edu.pk Regional Campuses Lahore Campus Faisalabad Campus Multan Campus Hyderabad Campus Quetta Campus Peshawar Campus Karachi Campus Rawalpindi MirpurAJK Campus 2026 © National University of Modern Languages, Is",,75000.0,2026-02-03,https://numl.edu.pk/programs/program/136
National University of Modern Languages,Islamabad,Main Campus,BS,BS Balochi,4 Years,"Eligibility: Intermediate with 2nd Div OR A–Level with 50% marks OR Equivalent. National University of Modern Languages H-9/4 Islamabad ,Pakistan Phone: +92-51-9265100 Email: info@numl.edu.pk Regional Campuses Lahore Campus Faisalabad Campus Multan Campus Hyderabad Campus Quetta Campus Peshawar Campus Karachi Campus Rawalpindi MirpurAJK Campus 2026 © National University of Modern Languages, Islama",,75000.0,2026-02-03,https://numl.edu.pk/programs/program/293
National University of Modern Languages,Islamabad,Main Campus,BS,BS Punjabi,4 Years,"Eligibility: Intermediate with 2nd Division OR A–Level with 50% marks OR Equivalent. National University of Modern Languages H-9/4 Islamabad ,Pakistan Phone: +92-51-9265100 Email: info@numl.edu.pk Regional Campuses Lahore Campus Faisalabad Campus Multan Campus Hyderabad Campus Quetta Campus Peshawar Campus Karachi Campus Rawalpindi MirpurAJK Campus 2026 © National University of Modern Languages, I",,75000.0,2026-02-03,https://numl.edu.pk/programs/program/407
National University of Modern Languages,Islamabad,Main Campus,BS,BS Urdu (Bridging),4 Years,Eligibility: BA/BSc with 45% marks & having an elective subject in the target language OR BA/BSc with 45% marks & Diploma / Advanced Diploma preferably Interpretation level in the Language from NUML OR equivalent. Courses: S.No Course Code Subject Credit Hours 1 URBR-101 Basic English 3 2 URBR-102 Computer B 3 3 URBR-103 Basic Mathematics 3 4 URBR-111 Principle of Management 2 5 URBR-121 Classical,,75000.0,2026-02-03,https://numl.edu.pk/programs/program/60
National University of Modern Languages,Islamabad,Main Campus,BS,BS Urdu,4 Years,Eligibility: Intermediate with 2nd Division or A-Level with 50% marks or equivalent. Courses: S.No Course Code Subject Credit Hours 1 URBH-101 Basic English 3 2 URBH-102 Pakistan Studies 3 3 URBH-103 Basic Mathematics 3 4 URBH-111 Introduction to Economics 3 5 URBH-112 Introduction to Psychology 3 6 URBH-121 Classical Poetic Genres 3 7 URBH-104 Advanced English 3 8 URBH-105 Islamiat 3 9 URBH-113 I,,75000.0,2026-02-03,https://numl.edu.pk/programs/program/122
National University of Modern Languages,Islamabad,Main Campus,BS,BS Urdu Foreigners,4 Years,Eligibility: Intermediate with 2nd Div OR A–Level with 50% marks OR Equivalent. Courses: S.No Course Code Subject Credit Hours 1 URBF-141 Composition and Dictation 3-0 2 URBF-142 Basic Reading Skills 3-0 3 URBF-121 Basic Grammar 3-0 4 URBF-122 Basic Listening Skills 3-0 5 URBF-123 Basic Speaking Skills 3-0 6 URBF-124 Basic Conversation 3-0 7 URBF-143 Composition and Translation 3-0 8 URBF-144 Read,,75000.0,2026-02-03,https://numl.edu.pk/programs/program/330
National University of Modern Languages,Islamabad,Main Campus,BS,Associate Degree In Urdu,4 Years,"Eligibility: Intermediate with 45% marks OR A – Level with 50% marks OR Equivalent. National University of Modern Languages H-9/4 Islamabad ,Pakistan Phone: +92-51-9265100 Email: info@numl.edu.pk Regional Campuses Lahore Campus Faisalabad Campus Multan Campus Hyderabad Campus Quetta Campus Peshawar Campus Karachi Campus Rawalpindi MirpurAJK Campus 2026 © National University of Modern Languages, Is",,75000.0,2026-02-03,https://numl.edu.pk/programs/program/546
National University of Modern Languages,Islamabad,Main Campus,BS,BS-Turkish,4 Years,Eligibility: Intermediate/A-Level with having Turkish Language language diploma or equivalent Courses: S.No Course Code Subject Credit Hours 1 BSTK101 Basic Grammar I 3 2 BSTK102 Reading Skills I 3 3 BSTK104 Speaking & Listening Skills I 3 4 BSTK103 Writing Skills I 3 5 GTKC101 Islamic Studies 3 6 GCTK102 English I 3 7 BSTK105 Basic Grammar II 3 8 BSTK106 Reading Skills II 3 9 BSTK107 Writing Sk,,75000.0,2026-02-03,https://numl.edu.pk/programs/program/187
National University of Modern Languages,Islamabad,Main Campus,BS,BS Chinese Language Teaching (CLT),4 Years,"Eligibility: Intermediate with 2nd Division OR A-Level with 50% marks OR Equivalent National University of Modern Languages H-9/4 Islamabad ,Pakistan Phone: +92-51-9265100 Email: info@numl.edu.pk Regional Campuses Lahore Campus Faisalabad Campus Multan Campus Hyderabad Campus Quetta Campus Peshawar Campus Karachi Campus Rawalpindi MirpurAJK Campus 2026 © National University of Modern Languages, Is",,75000.0,2026-02-03,https://numl.edu.pk/programs/program/383
National University of Modern Languages,Islamabad,Main Campus,BS,BS Korean Language & Culture,4 Year,Eligibility: Intermediate with 2nd Div OR A–Level with 50% marks OR Equivalent. Courses: S.No Course Code Subject Credit Hours 1 KOR-BS-101 Introduction of Korean Grammar and Vocabulary (FC) 3 2 KOR-BS-102 Introduction of Korean Culture (GC) 3 3 KOR-BS-103 Oral T-1 (Listening) (FC) 3 4 KOR-BS-104 Basic Korean Reading (FC) 3 5 KOR-BS-105 Introduction to Korean Writing (FC) 3 6 KOR-BS-106 Basic Kore,,75000.0,2026-02-03,https://numl.edu.pk/programs/program/131
National University of Modern Languages,Islamabad,Main Campus,BS,BS Persian,4 Years,"Eligibility: Intermediate with 2nd Div OR A–Level with 50% marks OR Equivalent. National University of Modern Languages H-9/4 Islamabad ,Pakistan Phone: +92-51-9265100 Email: info@numl.edu.pk Regional Campuses Lahore Campus Faisalabad Campus Multan Campus Hyderabad Campus Quetta Campus Peshawar Campus Karachi Campus Rawalpindi MirpurAJK Campus 2026 © National University of Modern Languages, Islama",,75000.0,2026-02-03,https://numl.edu.pk/programs/program/291
National University of Modern Languages,Islamabad,Main Campus,BS,BS Persian ( For Foreigners ),4 Years,"Eligibility: Intermediate with 2nd Div OR A–Level with 50% marks OR Equivalent. National University of Modern Languages H-9/4 Islamabad ,Pakistan Phone: +92-51-9265100 Email: info@numl.edu.pk Regional Campuses Lahore Campus Faisalabad Campus Multan Campus Hyderabad Campus Quetta Campus Peshawar Campus Karachi Campus Rawalpindi MirpurAJK Campus 2026 © National University of Modern Languages, Islama",,75000.0,2026-02-03,https://numl.edu.pk/programs/program/292
National University of Modern Languages,Islamabad,Main Campus,BS,BS English (Bridging),4 Years,Eligibility: Bachelor’s Degree with 45% marks. Applicants must have studied English as a compulsory subject at Graduation level. Preference will be given to those who have studied Elective English at graduation level. Courses: S.No Course Code Subject Credit Hours 1 GC 001 Mathematics 3 2 GC 002 Introduction to I.T Skills 3 3 ENBE- 111 Basic English Language Skills 3 4 ELL 004 Introduction to Lite,,75000.0,2026-02-03,https://numl.edu.pk/programs/program/331
National University of Modern Languages,Islamabad,Main Campus,BS,BS Hindi,4 Year,"Eligibility: Intermediate with 2nd Div OR A–Level with 50% marks OR Equivalent. National University of Modern Languages H-9/4 Islamabad ,Pakistan Phone: +92-51-9265100 Email: info@numl.edu.pk Regional Campuses Lahore Campus Faisalabad Campus Multan Campus Hyderabad Campus Quetta Campus Peshawar Campus Karachi Campus Rawalpindi MirpurAJK Campus 2026 © National University of Modern Languages, Islama",,75000.0,2026-02-03,https://numl.edu.pk/programs/program/212
National University of Modern Languages,Islamabad,Main Campus,BS,BS Bangla,4 Years,"Eligibility: Intermediate with 2nd Div OR A–Level with 50% marks OR Equivalent. National University of Modern Languages H-9/4 Islamabad ,Pakistan Phone: +92-51-9265100 Email: info@numl.edu.pk Regional Campuses Lahore Campus Faisalabad Campus Multan Campus Hyderabad Campus Quetta Campus Peshawar Campus Karachi Campus Rawalpindi MirpurAJK Campus 2026 © National University of Modern Languages, Islama",,75000.0,2026-02-03,https://numl.edu.pk/programs/program/290
National University of Modern Languages,Islamabad,Main Campus,BS,BS Arabic,4 Year,"Eligibility: Intermediate with 2nd Division or A-Level with 50% marks or equivalent National University of Modern Languages H-9/4 Islamabad ,Pakistan Phone: +92-51-9265100 Email: info@numl.edu.pk Regional Campuses Lahore Campus Faisalabad Campus Multan Campus Hyderabad Campus Quetta Campus Peshawar Campus Karachi Campus Rawalpindi MirpurAJK Campus 2026 © National University of Modern Languages, Is",,75000.0,2026-02-03,https://numl.edu.pk/programs/program/170
National University of Modern Languages,Islamabad,Main Campus,BS,BS French,4 Year,Eligibility: Intermediate with 2nd Div OR A–Level with 50% marks OR Equivalent. Courses: S.No Course Code Subject Credit Hours 1 FREN-101 English 1 (CC) 3 2 FRPS-102 Pakistan Studies (CC) 2 3 FRTC-121 Text Comprehension & Appreciation 1 (FC) 2 4 FRAG-122 Applied Grammar (A1-A2 Level) (FC) 3 5 FRWS-123 Writing Skills 1 (FC) 2 6 FRSS-124 Speaking Skills 1 (FC) 3 7 FRLS-125 Listening Skills 1 (FC) 1.,,75000.0,2026-02-03,https://numl.edu.pk/programs/program/67
National University of Modern Languages,Islamabad,Main Campus,BS,BS Mathematics,4 Years,Eligibility: 50% marks in Intermediate with Mathematics / A level or equivalent with Mathematics OR Diploma in Associate Engineering (DAE) with 60% marks. Courses: S.No Course Code Subject Credit Hours 1 MTCA-101 Calculus-I 3 2 MTSL-102 Elements of Set Theory and Logic 3 3 MTPH-101 Physics-I 4 4 MTIC-111 Introduction to computers 3 5 MTEN-101 English-I (Functional English) 3 6 MTIS-101 Islamic Stu,,75000.0,"December 17, 2025",https://numl.edu.pk/programs/program/250
National University of Modern Languages,Islamabad,Main Campus,BS,BS Mathematics (Bridging),4 Years,"Eligibility: Bachelor’s Degree with 50% marks and having combination of subjects i. Math-A&B ii. Math General & Physics or Math-B. National University of Modern Languages H-9/4 Islamabad ,Pakistan Phone: +92-51-9265100 Email: info@numl.edu.pk Regional Campuses Lahore Campus Faisalabad Campus Multan Campus Hyderabad Campus Quetta Campus Peshawar Campus Karachi Campus Rawalpindi MirpurAJK Campus 202",,75000.0,2026-02-03,https://numl.edu.pk/programs/program/416
National University of Modern Languages,Islamabad,Main Campus,BS,BS Computational Mathematics And Artificial Intelligence,4 Years,"Eligibility: 50% marks in Intermediate with Mathematics, ICS / A level or equivalent with Mathematics. Pre-medical background students will have to pass deficiency courses of Mathematics (06 credits) in first two semesters. Courses: S.No Course Code Subject Credit Hours 1 ESFE-101 English 1 3 2 CSIT-102 Application of Information and Communication Technologies(ICT) 3 3 MAAI-166 Introduction to Art",,75000.0,2026-02-03,https://numl.edu.pk/programs/program/537
National University of Modern Languages,Islamabad,Main Campus,BS,Bachelor Of Business Administration,2 Year,"Eligibility: Intermediate (12 Years) With Minimum 45% marks A-Level with Minimum 50% marks. All HEC conditions apply. National University of Modern Languages H-9/4 Islamabad ,Pakistan Phone: +92-51-9265100 Email: info@numl.edu.pk Regional Campuses Lahore Campus Faisalabad Campus Multan Campus Hyderabad Campus Quetta Campus Peshawar Campus Karachi Campus Rawalpindi MirpurAJK Campus 2026 © National",,75000.0,2026-02-03,https://numl.edu.pk/programs/program/84
National University of Modern Languages,Islamabad,Main Campus,BS,Associate Degree In Business Administration,4 Years,"Eligibility: Intermediate with 45% marks OR A – Level with 50% marks OR Equivalent. National University of Modern Languages H-9/4 Islamabad ,Pakistan Phone: +92-51-9265100 Email: info@numl.edu.pk Regional Campuses Lahore Campus Faisalabad Campus Multan Campus Hyderabad Campus Quetta Campus Peshawar Campus Karachi Campus Rawalpindi MirpurAJK Campus 2026 © National University of Modern Languages, Is",,75000.0,2026-02-03,https://numl.edu.pk/programs/program/543
National University of Modern Languages,Islamabad,Main Campus,BS,BS Business Analytics,2 Year,"Eligibility: Intermediate (12 Years) with Minimum 45% marks / A-Level with Minimum 50% marks. National University of Modern Languages H-9/4 Islamabad ,Pakistan Phone: +92-51-9265100 Email: info@numl.edu.pk Regional Campuses Lahore Campus Faisalabad Campus Multan Campus Hyderabad Campus Quetta Campus Peshawar Campus Karachi Campus Rawalpindi MirpurAJK Campus 2026 © National University of Modern Lan",,75000.0,"March 25, 2026",https://numl.edu.pk/programs/program/594
National University of Modern Languages,Islamabad,Main Campus,BS,BS Financial Technologies,2 Year,"Eligibility: Intermediate (12 Years) with Minimum 45% marks / A-Level with Minimum 50% marks. National University of Modern Languages H-9/4 Islamabad ,Pakistan Phone: +92-51-9265100 Email: info@numl.edu.pk Regional Campuses Lahore Campus Faisalabad Campus Multan Campus Hyderabad Campus Quetta Campus Peshawar Campus Karachi Campus Rawalpindi MirpurAJK Campus 2026 © National University of Modern Lan",,75000.0,2026-02-03,https://numl.edu.pk/programs/program/595
National University of Modern Languages,Islamabad,Main Campus,BS,BS Tourism And Hospitality Management,2 Year,"Eligibility: Intermediate (12 Years) with Minimum 45% marks / A-Level with Minimum 50% marks. National University of Modern Languages H-9/4 Islamabad ,Pakistan Phone: +92-51-9265100 Email: info@numl.edu.pk Regional Campuses Lahore Campus Faisalabad Campus Multan Campus Hyderabad Campus Quetta Campus Peshawar Campus Karachi Campus Rawalpindi MirpurAJK Campus 2026 © National University of Modern Lan",,75000.0,2026-02-03,https://numl.edu.pk/programs/program/596
National University of Modern Languages,Islamabad,Main Campus,BS,Associate Degree In Business Administration,2 Year,"Eligibility: Intermediate (12 Years) with Minimum 45% marks / A-Level with Minimum 50% marks. National University of Modern Languages H-9/4 Islamabad ,Pakistan Phone: +92-51-9265100 Email: info@numl.edu.pk Regional Campuses Lahore Campus Faisalabad Campus Multan Campus Hyderabad Campus Quetta Campus Peshawar Campus Karachi Campus Rawalpindi MirpurAJK Campus 2026 © National University of Modern Lan",,75000.0,2026-02-03,https://numl.edu.pk/programs/program/597
National University of Modern Languages,Islamabad,Main Campus,BS,BS Public Administration And Governance,4 Years,Eligibility: Intermediate with 45% marks OR A – Level with 50% marks OR Equivalent Courses: S.No Course Code Subject Credit Hours 1 PAG-501 Functional English (Basic English Skills) 3 2 PAG-502 Islamic Studies/ Ethics (for Non-Muslims) 2 3 PAG-503 Applications of Information and Communication Technologies (ICT) 3 4 PAG-504 Quantitative Reasoning –I 3 5 PAG-505 Introduction to International Relatio,,75000.0,2026-02-03,https://numl.edu.pk/programs/program/165
National University of Modern Languages,Islamabad,Main Campus,BS,BS Economics,4 Years,"Eligibility: FSc/ICS/I.Com/ FA with 45% marks / A-Level with 50% marks and preferably having studied any one of the subjects viz: Statistics, Mathematics, Physics, Economics, Computer Science OR Commerce. Courses: S.No Course Code Subject Credit Hours 1 ECEC-101 Principles of Microeconomics 03 2 ECEC-121 Mathematical Economic-I 03 3 ECCS-101 Introduction to Computer 03 4 ECHU-101 Functional Englis",,75000.0,"August 31, 2026",https://numl.edu.pk/programs/program/70
National University of Modern Languages,Islamabad,Main Campus,BS,BS Economics And Finance,4 Years,"Eligibility: FSc/ICS/I.Com/ FA with 45% marks / A-Level with 50% marks and preferably having studied any one of the subjects viz: Statistics, Mathematics, Physics, Economics, Computer Science OR Commerce. Courses: S.No Course Code Subject Credit Hours 1 ECEC-101 Principles of Microeconomics 03 2 ECEC-121 Mathematical Economics-I 03 3 ECCS-101 Introduction to Computer 03 4 ECHU-101 Functional Engli",,75000.0,2026-02-03,https://numl.edu.pk/programs/program/71
National University of Modern Languages,Islamabad,Main Campus,BS,BS Economics & Finance (Bridging),4 Years,Eligibility: BA/BSc with 45% marks. Relevancy of courses studied at graduation level is mandatory Courses: S.No Course Code Subject Credit Hours 1 ECHU-102 English 03 2 ECEC-121 Mathematics 03 3 ECCS-101 Computer 03 4 ECMG-261 Management Skills 03 5 ECEC-101 Principles of Economics 03 6 ECEC-102 Statistics for Economists 03 7 ECEC-201 Intermediate Microeconomics 03 8 ECEC-343 Basic Econometrics 03,,75000.0,2026-02-03,https://numl.edu.pk/programs/program/283
National University of Modern Languages,Islamabad,Main Campus,BS,BS Economics (Bridging),4 Years,Eligibility: BA/BSc with 45% marks. Relevancy of courses studied at graduation level is mandatory. Courses: S.No Course Code Subject Credit Hours 1 ECHU-102 English 03 2 ECEC-121 Mathematics 03 3 ECCS-101 Computer 03 4 ECMG-261 Management Skills 03 5 ECEC-101 Principles of Economics 03 6 ECEC-102 Statistics for Economists 03 7 ECEC-201 Intermediate Microeconomics 03 8 ECEC-343 Basic Econometrics 0,,75000.0,2026-02-03,https://numl.edu.pk/programs/program/332
National University of Modern Languages,Islamabad,Main Campus,BS,BS Psychology,4 Years,"Eligibility: Intermediate with 45% marks OR A – Level with 50% marks OR Equivalent. National University of Modern Languages H-9/4 Islamabad ,Pakistan Phone: +92-51-9265100 Email: info@numl.edu.pk Regional Campuses Lahore Campus Faisalabad Campus Multan Campus Hyderabad Campus Quetta Campus Peshawar Campus Karachi Campus Rawalpindi MirpurAJK Campus 2026 © National University of Modern Languages, Is",,75000.0,"August 31, 2026",https://numl.edu.pk/programs/program/264
National University of Modern Languages,Islamabad,Main Campus,BS,BS Psychology (Bridging),4 Years,"Eligibility: Bachelor’s Degree with 45% marks. Candidates having studied the relevant subject at BA / BSc level will be preferred. After clearing bridging semester, students will join BS 5th semester BS PSYCHOLOGY (Bridging Semester) Semester/Year Name of Subject/Course Title Course Codes Credit Hrs Psychology-I APBS-01 (3-0) Psychology-II APBS-11 (3-0) Mathematics APMM-104 (3-0) Intro to Computer",,75000.0,2026-02-03,https://numl.edu.pk/programs/program/337
National University of Modern Languages,Islamabad,Main Campus,BS,Associate Degree In Psychology,4 Years,"Eligibility: Intermediate with 45% marks OR A – Level with 50% marks OR Equivalent. National University of Modern Languages H-9/4 Islamabad ,Pakistan Phone: +92-51-9265100 Email: info@numl.edu.pk Regional Campuses Lahore Campus Faisalabad Campus Multan Campus Hyderabad Campus Quetta Campus Peshawar Campus Karachi Campus Rawalpindi MirpurAJK Campus 2026 © National University of Modern Languages, Is",,75000.0,2026-02-03,https://numl.edu.pk/programs/program/541
National University of Modern Languages,Islamabad,Main Campus,BS,BS Languages And Translation Studies,4 Years,"Eligibility: Intermediate with at least 2nd Division or equivalent (twelve years of education) on merit. National University of Modern Languages H-9/4 Islamabad ,Pakistan Phone: +92-51-9265100 Email: info@numl.edu.pk Regional Campuses Lahore Campus Faisalabad Campus Multan Campus Hyderabad Campus Quetta Campus Peshawar Campus Karachi Campus Rawalpindi MirpurAJK Campus 2026 © National University of",,75000.0,2026-02-03,https://numl.edu.pk/programs/program/285
National University of Modern Languages,Islamabad,Main Campus,BS,BS English,4 Years,Eligibility: Intermediate with 2nd Div OR A–Level with 50% marks OR Equivalent. SCHEME OF STUDIES 1st Semester Course Code Course Name Credit Hours ENBE 111 Basic English Language Skills 3 ENES 112 Introduction to Environmental Studies 3 ENAC 121 Introduction to History 3 ENGC 113 Human Rights and Citizenship 2 ENGC 114 Introduction to Mathematics 3 Total 14 2nd Semester Course Code Course Name Cr,,75000.0,"September 30, 2026",https://numl.edu.pk/programs/program/286
National University of Modern Languages,Islamabad,Main Campus,BS,Associate Degree In English,4 Years,"Eligibility: Intermediate with 45% marks OR A – Level with 50% marks OR Equivalent. National University of Modern Languages H-9/4 Islamabad ,Pakistan Phone: +92-51-9265100 Email: info@numl.edu.pk Regional Campuses Lahore Campus Faisalabad Campus Multan Campus Hyderabad Campus Quetta Campus Peshawar Campus Karachi Campus Rawalpindi MirpurAJK Campus 2026 © National University of Modern Languages, Is",,75000.0,2026-02-03,https://numl.edu.pk/programs/program/534
National University of Modern Languages,Islamabad,Main Campus,BS,BS Software Engineering,4 Years,"Eligibility: Intermediate with any one of the following combinations with 50% marks: (1) Maths, Physics & Chemistry (2) Maths, Physics & Computer Science (3) Maths, Stats & Computer Science (4) Maths, Stats & Physics (5) Maths, Stats & Economics (6) Maths, Computer & Economics (7) Physics, Chemistry & Biology. OR Diploma in Associate Engineering Examination with at least 60% aggregate marks in the",,75000.0,"December 17, 2025",https://numl.edu.pk/programs/program/238
National University of Modern Languages,Islamabad,Main Campus,BS,BS Information Technology,4 Years,"Eligibility: Intermediate with any one of the following combinations with 50% marks: (1) Maths, Physics and Chemistry (2) Maths, Physics and Computer Science (3) Maths, Stats and Computer Science (4) Maths, Stats and Physics (5) Maths, Stats and Economics (6) Maths, Computer Science and Economics (7) Physics, Chemistry and Biology (Pre-Medical) OR Diploma of Associate Engineering with at least 60%",,75000.0,"August 31, 2026",https://numl.edu.pk/programs/program/351
National University of Modern Languages,Islamabad,Main Campus,BS,BS Data Science,4 Years,"Eligibility: 50% marks in Intermediate with Mathematics, ICS / A level or equivalent with Mathematics. Pre-medical background students will have to pass deficiency courses of Mathematics (06 credits) in first two semesters. National University of Modern Languages H-9/4 Islamabad ,Pakistan Phone: +92-51-9265100 Email: info@numl.edu.pk Regional Campuses Lahore Campus Faisalabad Campus Multan Campus",,75000.0,"August 31, 2026",https://numl.edu.pk/programs/program/536
National University of Modern Languages,Islamabad,Main Campus,BS,BS Commerce,2 Year,Eligibility: Intermediate (12 Years) With Minimum 45% marks /A-Level with Minimum 50% marks Courses: S.No Course Code Subject Credit Hours 1 HUM-101 Functional English 3 2 MGT-101 Introduction to Buisiness 3 3 ACC-121 Fundamentals of Accounting 3 4 ITM-121 Introduction to IT 3 5 MTS-101 Business Mathematics 3 6 HUM-121 Pakistan Studies 2 7 HUM-122 Islamic Studies 2 8 ECO-121 Microeconomics 3 9 ACC,,75000.0,"September 30, 2026",https://numl.edu.pk/programs/program/441
National University of Modern Languages,Islamabad,Main Campus,BS,BS Accounting & Finance,2 Year,Eligibility: Intermediate (12 Years) With Minimum 45% marks /A-Level with Minimum 50% marks Courses: S.No Course Code Subject Credit Hours 1 HUM-102 B Business Communication & Professional Speech 3 2 ACC-141 Financial Accounting 3 3 MKT-221 Principles of Marketing 3 4 FIN-121 Intro. to Business Finance 3 5 MTS-102 Statistics and Probability 3 6 ECO-101 Macro Economics 3 7 HUM-102 Business Communic,,75000.0,"December 17, 2025",https://numl.edu.pk/programs/program/442
National University of Modern Languages,Islamabad,Main Campus,BS,Associate Degree In Commerce,2 Year,"Eligibility: Intermediate (12 Years) With Minimum 45% marks / A-Level with Minimum 50% marks. National University of Modern Languages H-9/4 Islamabad ,Pakistan Phone: +92-51-9265100 Email: info@numl.edu.pk Regional Campuses Lahore Campus Faisalabad Campus Multan Campus Hyderabad Campus Quetta Campus Peshawar Campus Karachi Campus Rawalpindi MirpurAJK Campus 2026 © National University of Modern Lan",,75000.0,2026-02-03,https://numl.edu.pk/programs/program/511
National University of Modern Languages,Islamabad,Main Campus,MS,M.Phil Education,1.5 Year,"Eligibility: a. Master degree (16 years of education) in relevant discipline from HEC recognized University with minimum 2.5 out of 4.0 CGPA or Grade ‘B’ under semester system or 50 % marks under annual system. b. Selection in the respective program will be subject to availability of seats, merit-based on academic qualification, valid GRE International / NTS / NUML devised GAT- General Score. c. Applicants with valid GRE International/GAT-General from NTS will have to pass written/subjective por",,90000.0,2026-02-03,https://numl.edu.pk/programs/program/254
National University of Modern Languages,Islamabad,Main Campus,MS,M. Phil.-International Relations,2 Years,Eligibility: a. 16 years of education in relevant discipline from HEC recognized university with following score: - i. Semester system: 2.50/4.00 CGPA or grade “B”. ii. Annual System: 50% marks (45% for English and Urdu) b. GAT-General with a minimum cumulative score as determined by HEC. c. Passing of entrance test /interview conducted by the university. Courses: S.No Course Code Subject Credit Hours 1 IRFA-768 Foreign Policy Analysis 03 2 IRTH-701 Theories of International Relations 03 3 IRIP-,,90000.0,2026-02-03,https://numl.edu.pk/programs/program/208
National University of Modern Languages,Islamabad,Main Campus,MS,MPhil Media & Communication Studies,2 Years,"Eligibility: Master / BS degree (16 years of education) in relevant discipline from HEC recognized University with minimum 2.5 out of 4.0 CGPA or Grade ‘B’ under semester system or 50 % marks under annual system (45% marks under annual system for Urdu / English programs only). Selection in the respective program will be subject to availability of seats, merit based on academic qualification, valid GRE International / NTS / NUML devised GAT- General Score. Applicants with valid GRE International",,90000.0,2026-02-03,https://numl.edu.pk/programs/program/434
National University of Modern Languages,Islamabad,Main Campus,MS,M.Phil,2 Years,"Eligibility: Master / BS degree (16 years of education) in relevant discipline from HEC recognized University with minimum 2.5 out of 4.0 CGPA or Grade ‘B’ under semester system or 50 % marks under annual system (45% marks under annual system for Urdu / English programs only). Selection in the respective program will be subject to availability of seats, merit based on academic qualification, valid GRE International / NTS / NUML devised GAT- General Score. Applicants with valid GRE International/",,90000.0,2026-02-03,https://numl.edu.pk/programs/program/236
National University of Modern Languages,Islamabad,Main Campus,MS,M Phil Islamic Studies,2 Years,"Eligibility: Master / BS degree (16 years of education) in relevant discipline from HEC recognized University with minimum 2.5 out of 4.0 CGPA or Grade ‘B’ under semester system or 50 % marks under annual system (45% marks under annual system for Urdu / English programs only). Selection in the respective program will be subject to availability of seats, merit based on academic qualification, valid GRE International / NTS / NUML devised GAT- General Score. Applicants with valid GRE International/",,90000.0,2026-02-03,https://numl.edu.pk/programs/program/204
National University of Modern Languages,Islamabad,Main Campus,MS,MS Computer Science (MS-CS),2 Years,"Eligibility: Master / BS degree (16 years of education) in relevant discipline from HEC recognized University with minimum 2.5 out of 4.0 CGPA or Grade ‘B’ under semester system or 50 % marks under annual system (45% marks under annual system for Urdu / English programs only). Selection in the respective program will be subject to availability of seats, merit based on academic qualification, valid GRE International / NTS / NUML devised GAT- General Score. Applicants with valid GRE International/",,90000.0,2026-02-03,https://numl.edu.pk/programs/program/59
National University of Modern Languages,Islamabad,Main Campus,MS,MS (Artificial Intelligence),2 Year,"Eligibility: BS(AI, CS, SE, IT) 4 Years Degree -16 Years Education, OR MCS/MIT 2 Years Degree -16 Years Education, And 50% Marks in Annual System or 65% Marks/2.5 CGPA in Semester System and NTS General Test with at least 50% Marks or NUML General Test with at least 60% Marks And Interview . Scheme of Study: National University of Modern Languages H-9/4 Islamabad ,Pakistan Phone: +92-51-9265100 Email: info@numl.edu.pk Regional Campuses Lahore Campus Faisalabad Campus Multan Campus Hyderabad C",,90000.0,2026-02-03,https://numl.edu.pk/programs/program/458
National University of Modern Languages,Islamabad,Main Campus,MS,MS (Cyber Security),2 Year,"Eligibility: BS(Cyber Security, CS, SE, IT) 4 Years Degree -16 Years Education, OR MCS/MIT 2 Years Degree -16 Years Education, And 50% Marks in AnnualSystem or 65% Marks/2.5 CGPA in Semester System and NTS General Test with at least 50% Marks or NUML General Test with at least 60% Marks And Interview Scheme of Study: National University of Modern Languages H-9/4 Islamabad ,Pakistan Phone: +92-51-9265100 Email: info@numl.edu.pk Regional Campuses Lahore Campus Faisalabad Campus Multan Campus Hy",,90000.0,2026-02-03,https://numl.edu.pk/programs/program/459
National University of Modern Languages,Islamabad,Main Campus,MS,MS Electrical Engineering,2 Years,"Eligibility: Master / BS degree (16 years of education) in relevant discipline from HEC recognized University with minimum 2.5 out of 4.0 CGPA (PEC registration is also mandatory) or Grade ‘B’ under semester system or 50 % marks under annual system (45% marks under annual system for Urdu / English programs only). Selection in the respective program will be subject to availability of seats, merit based on academic qualification, valid GRE International / NTS / NUML devised GAT- General Score. App",,90000.0,"September 30, 2026",https://numl.edu.pk/programs/program/232
National University of Modern Languages,Islamabad,Main Campus,MS,M.Phil Urdu,2 Years,"Eligibility: Master / BS degree (16 years of education) in relevant discipline from HEC recognized University with minimum 2.5 out of 4.0 CGPA or Grade ‘B’ under semester system or 50 % marks under annual system (45% marks under annual system for Urdu / English programs only). Selection in the respective program will be subject to availability of seats, merit based on academic qualification, valid GRE International / NTS / NUML devised GAT- General Score. Applicants with valid GRE International",,90000.0,2026-02-03,https://numl.edu.pk/programs/program/119
