university_name,city,department,degree,program,duration,eligibility_criteria,test_required,fee_structure,admission_deadline,program_url
Central Piedmont Community College,Charlotte,Business & Information Technology,AAS,Accounting and Finance,2 Years,High school diploma or GED; Open Admission,Placement Test (RISE) unless exempt; No SAT/ACT required,"Tuition: ~$2,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.cpcc.edu/programs
Central Piedmont Community College,Charlotte,Business & Information Technology,AAS,Business Administration,2 Years,High school diploma or GED; Open Admission,Placement Test (RISE) unless exempt; No SAT/ACT required,"Tuition: ~$2,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.cpcc.edu/programs
Central Piedmont Community College,Charlotte,Business & Information Technology,AAS,Information Technology,2 Years,High school diploma or GED; Open Admission,Placement Test (RISE) unless exempt; No SAT/ACT required,"Tuition: ~$2,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.cpcc.edu/programs
Central Piedmont Community College,Charlotte,Business & Information Technology,AAS,Medical Office Administration,2 Years,High school diploma or GED; Open Admission,Placement Test (RISE) unless exempt; No SAT/ACT required,"Tuition: ~$2,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.cpcc.edu/programs
Central Piedmont Community College,Charlotte,Business & Information Technology,AAS,Office Administration,2 Years,High school diploma or GED; Open Admission,Placement Test (RISE) unless exempt; No SAT/ACT required,"Tuition: ~$2,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.cpcc.edu/programs
Central Piedmont Community College,Charlotte,Business & Information Technology,AAS,Supply Chain Management,2 Years,High school diploma or GED; Open Admission,Placement Test (RISE) unless exempt; No SAT/ACT required,"Tuition: ~$2,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.cpcc.edu/programs
Central Piedmont Community College,Charlotte,Business & Information Technology,Certificate,Cybersecurity,1 Year,High school diploma or GED; Open Admission,Placement Test (RISE) unless exempt; No SAT/ACT required,"Tuition: ~$1,000 to $2,500 total","Rolling Admission (Fall, Spring, Summer starts)",https://www.cpcc.edu/programs
Central Piedmont Community College,Charlotte,Business & Information Technology,Certificate,Software Development,1 Year,High school diploma or GED; Open Admission,Placement Test (RISE) unless exempt; No SAT/ACT required,"Tuition: ~$1,000 to $2,500 total","Rolling Admission (Fall, Spring, Summer starts)",https://www.cpcc.edu/programs
Central Piedmont Community College,Charlotte,Business & Information Technology,Certificate,Entrepreneurship,1 Semester,High school diploma or GED; Open Admission,Placement Test (RISE) unless exempt; No SAT/ACT required,"Tuition: ~$1,000 to $2,500 total","Rolling Admission (Fall, Spring, Summer starts)",https://www.cpcc.edu/programs
Central Piedmont Community College,Charlotte,"Construction, Engineering & Technologies",AAS,Architectural Technology,2 Years,High school diploma or GED; Open Admission,Placement Test (RISE) unless exempt; No SAT/ACT required,"Tuition: ~$2,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.cpcc.edu/programs
Central Piedmont Community College,Charlotte,"Construction, Engineering & Technologies",AAS,Civil Engineering Technology,2 Years,High school diploma or GED; Open Admission,Placement Test (RISE) unless exempt; No SAT/ACT required,"Tuition: ~$2,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.cpcc.edu/programs
Central Piedmont Community College,Charlotte,"Construction, Engineering & Technologies",AAS,Computer-Integrated Machining,2 Years,High school diploma or GED; Open Admission,Placement Test (RISE) unless exempt; No SAT/ACT required,"Tuition: ~$2,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.cpcc.edu/programs
Central Piedmont Community College,Charlotte,"Construction, Engineering & Technologies",AAS,Electrical Systems Technology,2 Years,High school diploma or GED; Open Admission,Placement Test (RISE) unless exempt; No SAT/ACT required,"Tuition: ~$2,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.cpcc.edu/programs
Central Piedmont Community College,Charlotte,"Construction, Engineering & Technologies",AAS,Electronics Engineering Technology,2 Years,High school diploma or GED; Open Admission,Placement Test (RISE) unless exempt; No SAT/ACT required,"Tuition: ~$2,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.cpcc.edu/programs
Central Piedmont Community College,Charlotte,"Construction, Engineering & Technologies",AAS,Geomatics Technology,2 Years,High school diploma or GED; Open Admission,Placement Test (RISE) unless exempt; No SAT/ACT required,"Tuition: ~$2,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.cpcc.edu/programs
Central Piedmont Community College,Charlotte,"Construction, Engineering & Technologies",AAS,Mechanical Engineering Technology,2 Years,High school diploma or GED; Open Admission,Placement Test (RISE) unless exempt; No SAT/ACT required,"Tuition: ~$2,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.cpcc.edu/programs
Central Piedmont Community College,Charlotte,"Construction, Engineering & Technologies",AAS,Mechatronics Engineering Technology,2 Years,High school diploma or GED; Open Admission,Placement Test (RISE) unless exempt; No SAT/ACT required,"Tuition: ~$2,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.cpcc.edu/programs
Central Piedmont Community College,Charlotte,Health Sciences,AAS,Cardiovascular Technology,2 Years,Prerequisite courses required; Competitive admission,Placement Test (RISE) unless exempt; No SAT/ACT required,"Tuition: ~$2,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.cpcc.edu/programs
Central Piedmont Community College,Charlotte,Health Sciences,AAS,Dental Hygiene,2 Years,Prerequisite courses required; Competitive admission,Placement Test (RISE) unless exempt; No SAT/ACT required,"Tuition: ~$2,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.cpcc.edu/programs
Central Piedmont Community College,Charlotte,Health Sciences,AAS,Health Information Technology,2 Years,Prerequisite courses required; Competitive admission,Placement Test (RISE) unless exempt; No SAT/ACT required,"Tuition: ~$2,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.cpcc.edu/programs
Central Piedmont Community College,Charlotte,Health Sciences,AAS,Medical Assisting,2 Years,Prerequisite courses required; Competitive admission,Placement Test (RISE) unless exempt; No SAT/ACT required,"Tuition: ~$2,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.cpcc.edu/programs
Central Piedmont Community College,Charlotte,Health Sciences,AAS,Medical Laboratory Technology,2 Years,Prerequisite courses required; Competitive admission,Placement Test (RISE) unless exempt; No SAT/ACT required,"Tuition: ~$2,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.cpcc.edu/programs
Central Piedmont Community College,Charlotte,Health Sciences,AAS,Nursing,2 Years,Prerequisite courses required; Competitive admission,Placement Test (RISE) unless exempt; No SAT/ACT required,"Tuition: ~$2,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.cpcc.edu/programs
Central Piedmont Community College,Charlotte,Health Sciences,AAS,Occupational Therapy Assistant,2 Years,Prerequisite courses required; Competitive admission,Placement Test (RISE) unless exempt; No SAT/ACT required,"Tuition: ~$2,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.cpcc.edu/programs
Central Piedmont Community College,Charlotte,Health Sciences,AAS,Pharmacy Technology,2 Years,Prerequisite courses required; Competitive admission,Placement Test (RISE) unless exempt; No SAT/ACT required,"Tuition: ~$2,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.cpcc.edu/programs
Central Piedmont Community College,Charlotte,Health Sciences,AAS,Physical Therapist Assistant,2 Years,Prerequisite courses required; Competitive admission,Placement Test (RISE) unless exempt; No SAT/ACT required,"Tuition: ~$2,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.cpcc.edu/programs
Central Piedmont Community College,Charlotte,Health Sciences,AAS,Radiography,2 Years,Prerequisite courses required; Competitive admission,Placement Test (RISE) unless exempt; No SAT/ACT required,"Tuition: ~$2,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.cpcc.edu/programs
Central Piedmont Community College,Charlotte,Health Sciences,AAS,Respiratory Therapy,2 Years,Prerequisite courses required; Competitive admission,Placement Test (RISE) unless exempt; No SAT/ACT required,"Tuition: ~$2,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.cpcc.edu/programs
Central Piedmont Community College,Charlotte,Health Sciences,AAS,Surgical Technology,2 Years,Prerequisite courses required; Competitive admission,Placement Test (RISE) unless exempt; No SAT/ACT required,"Tuition: ~$2,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.cpcc.edu/programs
Central Piedmont Community College,Charlotte,Health Sciences,Certificate,Dental Assisting,1 Year,High school diploma or GED; Open Admission,Placement Test (RISE) unless exempt; No SAT/ACT required,"Tuition: ~$1,000 to $2,500 total","Rolling Admission (Fall, Spring, Summer starts)",https://www.cpcc.edu/programs
Central Piedmont Community College,Charlotte,Public Safety & Human Services,AAS,Criminal Justice Technology,2 Years,High school diploma or GED; Open Admission,Placement Test (RISE) unless exempt; No SAT/ACT required,"Tuition: ~$2,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.cpcc.edu/programs
Central Piedmont Community College,Charlotte,Public Safety & Human Services,AAS,Early Childhood Education,2 Years,High school diploma or GED; Open Admission,Placement Test (RISE) unless exempt; No SAT/ACT required,"Tuition: ~$2,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.cpcc.edu/programs
Central Piedmont Community College,Charlotte,Public Safety & Human Services,AAS,Human Services Technology,2 Years,High school diploma or GED; Open Admission,Placement Test (RISE) unless exempt; No SAT/ACT required,"Tuition: ~$2,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.cpcc.edu/programs
Central Piedmont Community College,Charlotte,Public Safety & Human Services,Certificate,Basic Law Enforcement Training (BLET),1 Semester,Background check required,Placement Test (RISE) unless exempt; No SAT/ACT required,"Tuition: ~$1,000 to $2,500 total","Rolling Admission (Fall, Spring, Summer starts)",https://www.cpcc.edu/programs
Central Piedmont Community College,Charlotte,Skilled Trades & Transport Systems,AAS,"Air Conditioning, Heating, & Refrigeration Technology",2 Years,High school diploma or GED; Open Admission,Placement Test (RISE) unless exempt; No SAT/ACT required,"Tuition: ~$2,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.cpcc.edu/programs
Central Piedmont Community College,Charlotte,Skilled Trades & Transport Systems,AAS,Automotive Systems Technology,2 Years,High school diploma or GED; Open Admission,Placement Test (RISE) unless exempt; No SAT/ACT required,"Tuition: ~$2,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.cpcc.edu/programs
Central Piedmont Community College,Charlotte,Skilled Trades & Transport Systems,AAS,Heavy Equipment and Transport Technology,2 Years,High school diploma or GED; Open Admission,Placement Test (RISE) unless exempt; No SAT/ACT required,"Tuition: ~$2,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.cpcc.edu/programs
Central Piedmont Community College,Charlotte,Skilled Trades & Transport Systems,AAS,Welding Technology,2 Years,High school diploma or GED; Open Admission,Placement Test (RISE) unless exempt; No SAT/ACT required,"Tuition: ~$2,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.cpcc.edu/programs
Central Piedmont Community College,Charlotte,Skilled Trades & Transport Systems,Certificate,Welding Technology,1 Year,High school diploma or GED; Open Admission,Placement Test (RISE) unless exempt; No SAT/ACT required,"Tuition: ~$1,000 to $2,500 total","Rolling Admission (Fall, Spring, Summer starts)",https://www.cpcc.edu/programs
Central Piedmont Community College,Charlotte,"Visual, Performing & Media Arts",AFA,Art,2 Years,High school diploma or GED; Open Admission,Placement Test (RISE) unless exempt; No SAT/ACT required,"Tuition: ~$2,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.cpcc.edu/programs
Central Piedmont Community College,Charlotte,"Visual, Performing & Media Arts",AFA,Music,2 Years,High school diploma or GED; Open Admission,Placement Test (RISE) unless exempt; No SAT/ACT required,"Tuition: ~$2,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.cpcc.edu/programs
Central Piedmont Community College,Charlotte,"Visual, Performing & Media Arts",AFA,Theatre,2 Years,High school diploma or GED; Open Admission,Placement Test (RISE) unless exempt; No SAT/ACT required,"Tuition: ~$2,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.cpcc.edu/programs
Central Piedmont Community College,Charlotte,"Visual, Performing & Media Arts",AAS,Advertising and Graphic Design,2 Years,High school diploma or GED; Open Admission,Placement Test (RISE) unless exempt; No SAT/ACT required,"Tuition: ~$2,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.cpcc.edu/programs
Central Piedmont Community College,Charlotte,"Visual, Performing & Media Arts",AAS,Broadcasting and Production Technology,2 Years,High school diploma or GED; Open Admission,Placement Test (RISE) unless exempt; No SAT/ACT required,"Tuition: ~$2,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.cpcc.edu/programs
Central Piedmont Community College,Charlotte,"Visual, Performing & Media Arts",AAS,Interior Design,2 Years,High school diploma or GED; Open Admission,Placement Test (RISE) unless exempt; No SAT/ACT required,"Tuition: ~$2,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.cpcc.edu/programs
Central Piedmont Community College,Charlotte,Liberal Arts & Sciences,AA,Associate in Arts (University Transfer),2 Years,High school diploma or GED; Open Admission,Placement Test (RISE) unless exempt; No SAT/ACT required,"Tuition: ~$2,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.cpcc.edu/programs
Central Piedmont Community College,Charlotte,Liberal Arts & Sciences,AS,Associate in Science (University Transfer),2 Years,High school diploma or GED; Open Admission,Placement Test (RISE) unless exempt; No SAT/ACT required,"Tuition: ~$2,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.cpcc.edu/programs
Central Piedmont Community College,Charlotte,Liberal Arts & Sciences,AE,Associate in Engineering,2 Years,High school diploma or GED; Open Admission,Placement Test (RISE) unless exempt; No SAT/ACT required,"Tuition: ~$2,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.cpcc.edu/programs
Central Piedmont Community College,Charlotte,Liberal Arts & Sciences,AFA,Associate in Fine Arts,2 Years,High school diploma or GED; Open Admission,Placement Test (RISE) unless exempt; No SAT/ACT required,"Tuition: ~$2,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.cpcc.edu/programs
Citrus College,Glendora,"Career, Technical and Continuing Education",AS,Automotive Technology,2 Years,High school diploma or 18+ years old; Open Admission,Placement based on high school transcripts; No SAT/ACT required,"Tuition: ~$1,400/year (In-state); ~$9,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer, Winter starts)",https://www.citruscollege.edu/academics
Citrus College,Glendora,"Career, Technical and Continuing Education",AS,Cosmetology,2 Years,High school diploma or 18+ years old; Open Admission,Placement based on high school transcripts; No SAT/ACT required,"Tuition: ~$1,400/year (In-state); ~$9,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer, Winter starts)",https://www.citruscollege.edu/academics
Citrus College,Glendora,"Career, Technical and Continuing Education",AS,Medium and Heavy Diesel Truck Technology,2 Years,High school diploma or 18+ years old; Open Admission,Placement based on high school transcripts; No SAT/ACT required,"Tuition: ~$1,400/year (In-state); ~$9,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer, Winter starts)",https://www.citruscollege.edu/academics
Citrus College,Glendora,"Career, Technical and Continuing Education",AS,Water Technology,2 Years,High school diploma or 18+ years old; Open Admission,Placement based on high school transcripts; No SAT/ACT required,"Tuition: ~$1,400/year (In-state); ~$9,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer, Winter starts)",https://www.citruscollege.edu/academics
Citrus College,Glendora,"Career, Technical and Continuing Education",AS,Esthetician,2 Years,High school diploma or 18+ years old; Open Admission,Placement based on high school transcripts; No SAT/ACT required,"Tuition: ~$1,400/year (In-state); ~$9,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer, Winter starts)",https://www.citruscollege.edu/academics
Citrus College,Glendora,"Career, Technical and Continuing Education",AS,Information Technology,2 Years,High school diploma or 18+ years old; Open Admission,Placement based on high school transcripts; No SAT/ACT required,"Tuition: ~$1,400/year (In-state); ~$9,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer, Winter starts)",https://www.citruscollege.edu/academics
Citrus College,Glendora,"Career, Technical and Continuing Education",Certificate,Automotive Maintenance and Light Repair,1 Year,High school diploma or 18+ years old; Open Admission,Placement based on high school transcripts; No SAT/ACT required,"Tuition: ~$500 to $1,500 total","Rolling Admission (Fall, Spring, Summer, Winter starts)",https://www.citruscollege.edu/academics
Citrus College,Glendora,"Career, Technical and Continuing Education",Certificate,Cosmetology,1 Year,High school diploma or 18+ years old; Open Admission,Placement based on high school transcripts; No SAT/ACT required,"Tuition: ~$500 to $1,500 total","Rolling Admission (Fall, Spring, Summer, Winter starts)",https://www.citruscollege.edu/academics
Citrus College,Glendora,Fine and Performing Arts,AA,Art,2 Years,High school diploma or 18+ years old; Open Admission,Placement based on high school transcripts; No SAT/ACT required,"Tuition: ~$1,400/year (In-state); ~$9,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer, Winter starts)",https://www.citruscollege.edu/academics
Citrus College,Glendora,Fine and Performing Arts,AA,Dance,2 Years,High school diploma or 18+ years old; Open Admission,Placement based on high school transcripts; No SAT/ACT required,"Tuition: ~$1,400/year (In-state); ~$9,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer, Winter starts)",https://www.citruscollege.edu/academics
Citrus College,Glendora,Fine and Performing Arts,AA,Music,2 Years,High school diploma or 18+ years old; Open Admission,Placement based on high school transcripts; No SAT/ACT required,"Tuition: ~$1,400/year (In-state); ~$9,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer, Winter starts)",https://www.citruscollege.edu/academics
Citrus College,Glendora,Fine and Performing Arts,AA,Theatre Arts,2 Years,High school diploma or 18+ years old; Open Admission,Placement based on high school transcripts; No SAT/ACT required,"Tuition: ~$1,400/year (In-state); ~$9,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer, Winter starts)",https://www.citruscollege.edu/academics
Citrus College,Glendora,Fine and Performing Arts,AA,Visual Arts,2 Years,High school diploma or 18+ years old; Open Admission,Placement based on high school transcripts; No SAT/ACT required,"Tuition: ~$1,400/year (In-state); ~$9,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer, Winter starts)",https://www.citruscollege.edu/academics
Citrus College,Glendora,Fine and Performing Arts,AS,Audio Recording Technology,2 Years,High school diploma or 18+ years old; Open Admission,Placement based on high school transcripts; No SAT/ACT required,"Tuition: ~$1,400/year (In-state); ~$9,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer, Winter starts)",https://www.citruscollege.edu/academics
Citrus College,Glendora,Fine and Performing Arts,AS,Photography,2 Years,High school diploma or 18+ years old; Open Admission,Placement based on high school transcripts; No SAT/ACT required,"Tuition: ~$1,400/year (In-state); ~$9,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer, Winter starts)",https://www.citruscollege.edu/academics
Citrus College,Glendora,Fine and Performing Arts,Certificate,Commercial Dance,1 Year,High school diploma or 18+ years old; Open Admission,Placement based on high school transcripts; No SAT/ACT required,"Tuition: ~$500 to $1,500 total","Rolling Admission (Fall, Spring, Summer, Winter starts)",https://www.citruscollege.edu/academics
Citrus College,Glendora,Kinesiology and Athletics,AA,Kinesiology,2 Years,High school diploma or 18+ years old; Open Admission,Placement based on high school transcripts; No SAT/ACT required,"Tuition: ~$1,400/year (In-state); ~$9,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer, Winter starts)",https://www.citruscollege.edu/academics
Citrus College,Glendora,Language Arts,AA,English,2 Years,High school diploma or 18+ years old; Open Admission,Placement based on high school transcripts; No SAT/ACT required,"Tuition: ~$1,400/year (In-state); ~$9,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer, Winter starts)",https://www.citruscollege.edu/academics
Citrus College,Glendora,Language Arts,AA,Spanish,2 Years,High school diploma or 18+ years old; Open Admission,Placement based on high school transcripts; No SAT/ACT required,"Tuition: ~$1,400/year (In-state); ~$9,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer, Winter starts)",https://www.citruscollege.edu/academics
Citrus College,Glendora,Language Arts,AA,Communication Studies,2 Years,High school diploma or 18+ years old; Open Admission,Placement based on high school transcripts; No SAT/ACT required,"Tuition: ~$1,400/year (In-state); ~$9,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer, Winter starts)",https://www.citruscollege.edu/academics
Citrus College,Glendora,Language Arts,AA,Journalism,2 Years,High school diploma or 18+ years old; Open Admission,Placement based on high school transcripts; No SAT/ACT required,"Tuition: ~$1,400/year (In-state); ~$9,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer, Winter starts)",https://www.citruscollege.edu/academics
Citrus College,Glendora,Mathematics and Business,AS,Business Administration,2 Years,High school diploma or 18+ years old; Open Admission,Placement based on high school transcripts; No SAT/ACT required,"Tuition: ~$1,400/year (In-state); ~$9,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer, Winter starts)",https://www.citruscollege.edu/academics
Citrus College,Glendora,Mathematics and Business,AS,Accounting,2 Years,High school diploma or 18+ years old; Open Admission,Placement based on high school transcripts; No SAT/ACT required,"Tuition: ~$1,400/year (In-state); ~$9,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer, Winter starts)",https://www.citruscollege.edu/academics
Citrus College,Glendora,Mathematics and Business,AS,Real Estate,2 Years,High school diploma or 18+ years old; Open Admission,Placement based on high school transcripts; No SAT/ACT required,"Tuition: ~$1,400/year (In-state); ~$9,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer, Winter starts)",https://www.citruscollege.edu/academics
Citrus College,Glendora,Mathematics and Business,AS,Mathematics,2 Years,High school diploma or 18+ years old; Open Admission,Placement based on high school transcripts; No SAT/ACT required,"Tuition: ~$1,400/year (In-state); ~$9,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer, Winter starts)",https://www.citruscollege.edu/academics
Citrus College,Glendora,Mathematics and Business,AS,Computer Science,2 Years,High school diploma or 18+ years old; Open Admission,Placement based on high school transcripts; No SAT/ACT required,"Tuition: ~$1,400/year (In-state); ~$9,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer, Winter starts)",https://www.citruscollege.edu/academics
Citrus College,Glendora,Mathematics and Business,Certificate,Accounting,1 Year,High school diploma or 18+ years old; Open Admission,Placement based on high school transcripts; No SAT/ACT required,"Tuition: ~$500 to $1,500 total","Rolling Admission (Fall, Spring, Summer, Winter starts)",https://www.citruscollege.edu/academics
Citrus College,Glendora,"Natural, Physical and Health Sciences",AS,Biological Sciences,2 Years,High school diploma or 18+ years old; Open Admission,Placement based on high school transcripts; No SAT/ACT required,"Tuition: ~$1,400/year (In-state); ~$9,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer, Winter starts)",https://www.citruscollege.edu/academics
Citrus College,Glendora,"Natural, Physical and Health Sciences",AS,Physical Sciences,2 Years,High school diploma or 18+ years old; Open Admission,Placement based on high school transcripts; No SAT/ACT required,"Tuition: ~$1,400/year (In-state); ~$9,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer, Winter starts)",https://www.citruscollege.edu/academics
Citrus College,Glendora,"Natural, Physical and Health Sciences",AS,Pre-Allied Health,2 Years,High school diploma or 18+ years old; Open Admission,Placement based on high school transcripts; No SAT/ACT required,"Tuition: ~$1,400/year (In-state); ~$9,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer, Winter starts)",https://www.citruscollege.edu/academics
Citrus College,Glendora,"Natural, Physical and Health Sciences",AS,Pre-Engineering,2 Years,High school diploma or 18+ years old; Open Admission,Placement based on high school transcripts; No SAT/ACT required,"Tuition: ~$1,400/year (In-state); ~$9,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer, Winter starts)",https://www.citruscollege.edu/academics
Citrus College,Glendora,"Natural, Physical and Health Sciences",AS,Registered Nursing (ADN),2 Years,Prerequisite courses required; Competitive admission,Placement based on high school transcripts; No SAT/ACT required,"Tuition: ~$1,400/year (In-state); ~$9,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer, Winter starts)",https://www.citruscollege.edu/academics
Citrus College,Glendora,"Natural, Physical and Health Sciences",AS,Vocational Nursing,2 Years,Prerequisite courses required; Competitive admission,Placement based on high school transcripts; No SAT/ACT required,"Tuition: ~$1,400/year (In-state); ~$9,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer, Winter starts)",https://www.citruscollege.edu/academics
Citrus College,Glendora,"Natural, Physical and Health Sciences",Certificate,Vocational Nursing,1.5 Years,Prerequisite courses,Placement based on high school transcripts; No SAT/ACT required,"Tuition: ~$500 to $1,500 total","Rolling Admission (Fall, Spring, Summer, Winter starts)",https://www.citruscollege.edu/academics
Citrus College,Glendora,Social and Behavioral Sciences,AA,Administration of Justice,2 Years,High school diploma or 18+ years old; Open Admission,Placement based on high school transcripts; No SAT/ACT required,"Tuition: ~$1,400/year (In-state); ~$9,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer, Winter starts)",https://www.citruscollege.edu/academics
Citrus College,Glendora,Social and Behavioral Sciences,AA,Anthropology,2 Years,High school diploma or 18+ years old; Open Admission,Placement based on high school transcripts; No SAT/ACT required,"Tuition: ~$1,400/year (In-state); ~$9,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer, Winter starts)",https://www.citruscollege.edu/academics
Citrus College,Glendora,Social and Behavioral Sciences,AA,Child Development,2 Years,High school diploma or 18+ years old; Open Admission,Placement based on high school transcripts; No SAT/ACT required,"Tuition: ~$1,400/year (In-state); ~$9,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer, Winter starts)",https://www.citruscollege.edu/academics
Citrus College,Glendora,Social and Behavioral Sciences,AA,Economics,2 Years,High school diploma or 18+ years old; Open Admission,Placement based on high school transcripts; No SAT/ACT required,"Tuition: ~$1,400/year (In-state); ~$9,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer, Winter starts)",https://www.citruscollege.edu/academics
Citrus College,Glendora,Social and Behavioral Sciences,AA,History,2 Years,High school diploma or 18+ years old; Open Admission,Placement based on high school transcripts; No SAT/ACT required,"Tuition: ~$1,400/year (In-state); ~$9,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer, Winter starts)",https://www.citruscollege.edu/academics
