university_name,city,department,degree,program,duration,eligibility_criteria,test_required,fee_structure,admission_deadline,program_url
Florida International University,Miami,"College of Arts, Sciences & Education",MS,Environmental Studies,2 Years,Bachelor's degree; 3.0+ GPA; Statement of Purpose; Letters of Recommendation,GRE/GMAT required for some programs (waivers available); TOEFL 80+ / IELTS 6.5+,"Tuition: ~$8,000/year (In-state); ~$21,000/year (Out-of-state)",15-Feb-2027 (Fall Priority); Rolling thereafter,https://www.fiu.edu/academics/
Florida International University,Miami,"College of Arts, Sciences & Education",MS,Geosciences,2 Years,Bachelor's degree; 3.0+ GPA; Statement of Purpose; Letters of Recommendation,GRE/GMAT required for some programs (waivers available); TOEFL 80+ / IELTS 6.5+,"Tuition: ~$8,000/year (In-state); ~$21,000/year (Out-of-state)",15-Feb-2027 (Fall Priority); Rolling thereafter,https://www.fiu.edu/academics/
Florida International University,Miami,"College of Arts, Sciences & Education",MA,English,2 Years,Bachelor's degree; 3.0+ GPA; Statement of Purpose; Letters of Recommendation,GRE/GMAT required for some programs (waivers available); TOEFL 80+ / IELTS 6.5+,"Tuition: ~$8,000/year (In-state); ~$21,000/year (Out-of-state)",15-Feb-2027 (Fall Priority); Rolling thereafter,https://www.fiu.edu/academics/
Florida International University,Miami,"College of Arts, Sciences & Education",MS,Higher Education Administration,2 Years,Bachelor's degree; 3.0+ GPA; Statement of Purpose; Letters of Recommendation,GRE/GMAT required for some programs (waivers available); TOEFL 80+ / IELTS 6.5+,"Tuition: ~$8,000/year (In-state); ~$21,000/year (Out-of-state)",15-Feb-2027 (Fall Priority); Rolling thereafter,https://www.fiu.edu/academics/
Florida International University,Miami,"College of Arts, Sciences & Education",MS,Mathematical Sciences,2 Years,Bachelor's degree; 3.0+ GPA; Statement of Purpose; Letters of Recommendation,GRE/GMAT required for some programs (waivers available); TOEFL 80+ / IELTS 6.5+,"Tuition: ~$8,000/year (In-state); ~$21,000/year (Out-of-state)",15-Feb-2027 (Fall Priority); Rolling thereafter,https://www.fiu.edu/academics/
Florida International University,Miami,"College of Arts, Sciences & Education",MS,Physics,2 Years,Bachelor's degree; 3.0+ GPA; Statement of Purpose; Letters of Recommendation,GRE/GMAT required for some programs (waivers available); TOEFL 80+ / IELTS 6.5+,"Tuition: ~$8,000/year (In-state); ~$21,000/year (Out-of-state)",15-Feb-2027 (Fall Priority); Rolling thereafter,https://www.fiu.edu/academics/
Florida International University,Miami,"College of Arts, Sciences & Education",MS,Psychology,2 Years,Bachelor's degree; 3.0+ GPA; Statement of Purpose; Letters of Recommendation,GRE/GMAT required for some programs (waivers available); TOEFL 80+ / IELTS 6.5+,"Tuition: ~$8,000/year (In-state); ~$21,000/year (Out-of-state)",15-Feb-2027 (Fall Priority); Rolling thereafter,https://www.fiu.edu/academics/
Florida International University,Miami,"College of Arts, Sciences & Education",MS,Recreation and Sport Management,2 Years,Bachelor's degree; 3.0+ GPA; Statement of Purpose; Letters of Recommendation,GRE/GMAT required for some programs (waivers available); TOEFL 80+ / IELTS 6.5+,"Tuition: ~$8,000/year (In-state); ~$21,000/year (Out-of-state)",15-Feb-2027 (Fall Priority); Rolling thereafter,https://www.fiu.edu/academics/
Florida International University,Miami,"College of Arts, Sciences & Education",MS,Special Education,2 Years,Bachelor's degree; 3.0+ GPA; Statement of Purpose; Letters of Recommendation,GRE/GMAT required for some programs (waivers available); TOEFL 80+ / IELTS 6.5+,"Tuition: ~$8,000/year (In-state); ~$21,000/year (Out-of-state)",15-Feb-2027 (Fall Priority); Rolling thereafter,https://www.fiu.edu/academics/
Florida International University,Miami,"College of Arts, Sciences & Education",PhD,Adult Education and Human Resource Development,4-5 Years,Bachelor's or Master's degree; Research experience; Academic excellence,GRE/GMAT required for some programs (waivers available); TOEFL 80+ / IELTS 6.5+,"Tuition: ~$8,000/year (In-state) / Fully Funded Assistantships available",15-Feb-2027 (Fall Priority); Rolling thereafter,https://www.fiu.edu/academics/
Florida International University,Miami,"College of Arts, Sciences & Education",PhD,Biology,4-5 Years,Bachelor's or Master's degree; Research experience; Academic excellence,GRE/GMAT required for some programs (waivers available); TOEFL 80+ / IELTS 6.5+,"Tuition: ~$8,000/year (In-state) / Fully Funded Assistantships available",15-Feb-2027 (Fall Priority); Rolling thereafter,https://www.fiu.edu/academics/
Florida International University,Miami,"College of Arts, Sciences & Education",PhD,Chemistry,4-5 Years,Bachelor's or Master's degree; Research experience; Academic excellence,GRE/GMAT required for some programs (waivers available); TOEFL 80+ / IELTS 6.5+,"Tuition: ~$8,000/year (In-state) / Fully Funded Assistantships available",15-Feb-2027 (Fall Priority); Rolling thereafter,https://www.fiu.edu/academics/
Florida International University,Miami,"College of Arts, Sciences & Education",PhD,Curriculum and Instruction,4-5 Years,Bachelor's or Master's degree; Research experience; Academic excellence,GRE/GMAT required for some programs (waivers available); TOEFL 80+ / IELTS 6.5+,"Tuition: ~$8,000/year (In-state) / Fully Funded Assistantships available",15-Feb-2027 (Fall Priority); Rolling thereafter,https://www.fiu.edu/academics/
Florida International University,Miami,"College of Arts, Sciences & Education",PhD,Earth Systems Science,4-5 Years,Bachelor's or Master's degree; Research experience; Academic excellence,GRE/GMAT required for some programs (waivers available); TOEFL 80+ / IELTS 6.5+,"Tuition: ~$8,000/year (In-state) / Fully Funded Assistantships available",15-Feb-2027 (Fall Priority); Rolling thereafter,https://www.fiu.edu/academics/
Florida International University,Miami,"College of Arts, Sciences & Education",PhD,Educational Leadership,4-5 Years,Bachelor's or Master's degree; Research experience; Academic excellence,GRE/GMAT required for some programs (waivers available); TOEFL 80+ / IELTS 6.5+,"Tuition: ~$8,000/year (In-state) / Fully Funded Assistantships available",15-Feb-2027 (Fall Priority); Rolling thereafter,https://www.fiu.edu/academics/
Florida International University,Miami,"College of Arts, Sciences & Education",PhD,Higher Education,4-5 Years,Bachelor's or Master's degree; Research experience; Academic excellence,GRE/GMAT required for some programs (waivers available); TOEFL 80+ / IELTS 6.5+,"Tuition: ~$8,000/year (In-state) / Fully Funded Assistantships available",15-Feb-2027 (Fall Priority); Rolling thereafter,https://www.fiu.edu/academics/
Florida International University,Miami,"College of Arts, Sciences & Education",PhD,Physics,4-5 Years,Bachelor's or Master's degree; Research experience; Academic excellence,GRE/GMAT required for some programs (waivers available); TOEFL 80+ / IELTS 6.5+,"Tuition: ~$8,000/year (In-state) / Fully Funded Assistantships available",15-Feb-2027 (Fall Priority); Rolling thereafter,https://www.fiu.edu/academics/
Florida International University,Miami,"College of Arts, Sciences & Education",PhD,Psychology,4-5 Years,Bachelor's or Master's degree; Research experience; Academic excellence,GRE/GMAT required for some programs (waivers available); TOEFL 80+ / IELTS 6.5+,"Tuition: ~$8,000/year (In-state) / Fully Funded Assistantships available",15-Feb-2027 (Fall Priority); Rolling thereafter,https://www.fiu.edu/academics/
Florida International University,Miami,"College of Arts, Sciences & Education",EdD,Educational Leadership,3-4 Years,Bachelor's or Master's degree; Research experience; Academic excellence,GRE/GMAT required for some programs (waivers available); TOEFL 80+ / IELTS 6.5+,"Tuition: ~$8,000/year (In-state) / Fully Funded Assistantships available",15-Feb-2027 (Fall Priority); Rolling thereafter,https://www.fiu.edu/academics/
Florida International University,Miami,College of Business,BBA,Accounting,4 Years,High school diploma; Competitive GPA; Strong academic curriculum,SAT or ACT Required (Florida Board of Governors mandate); TOEFL 80+ / IELTS 6.5+,"Tuition: ~$6,500/year (In-state); ~$19,000/year (Out-of-state)",01-Nov-2026 (Early Fall Priority); 01-Mar-2027 (Regular Decision),https://www.fiu.edu/academics/
Florida International University,Miami,College of Business,BBA,Business Analytics,4 Years,High school diploma; Competitive GPA; Strong academic curriculum,SAT or ACT Required (Florida Board of Governors mandate); TOEFL 80+ / IELTS 6.5+,"Tuition: ~$6,500/year (In-state); ~$19,000/year (Out-of-state)",01-Nov-2026 (Early Fall Priority); 01-Mar-2027 (Regular Decision),https://www.fiu.edu/academics/
Florida International University,Miami,College of Business,BBA,Finance,4 Years,High school diploma; Competitive GPA; Strong academic curriculum,SAT or ACT Required (Florida Board of Governors mandate); TOEFL 80+ / IELTS 6.5+,"Tuition: ~$6,500/year (In-state); ~$19,000/year (Out-of-state)",01-Nov-2026 (Early Fall Priority); 01-Mar-2027 (Regular Decision),https://www.fiu.edu/academics/
Florida International University,Miami,College of Business,BBA,Human Resource Management,4 Years,High school diploma; Competitive GPA; Strong academic curriculum,SAT or ACT Required (Florida Board of Governors mandate); TOEFL 80+ / IELTS 6.5+,"Tuition: ~$6,500/year (In-state); ~$19,000/year (Out-of-state)",01-Nov-2026 (Early Fall Priority); 01-Mar-2027 (Regular Decision),https://www.fiu.edu/academics/
Florida International University,Miami,College of Business,BBA,Information Systems,4 Years,High school diploma; Competitive GPA; Strong academic curriculum,SAT or ACT Required (Florida Board of Governors mandate); TOEFL 80+ / IELTS 6.5+,"Tuition: ~$6,500/year (In-state); ~$19,000/year (Out-of-state)",01-Nov-2026 (Early Fall Priority); 01-Mar-2027 (Regular Decision),https://www.fiu.edu/academics/
Florida International University,Miami,College of Business,BBA,International Business,4 Years,High school diploma; Competitive GPA; Strong academic curriculum,SAT or ACT Required (Florida Board of Governors mandate); TOEFL 80+ / IELTS 6.5+,"Tuition: ~$6,500/year (In-state); ~$19,000/year (Out-of-state)",01-Nov-2026 (Early Fall Priority); 01-Mar-2027 (Regular Decision),https://www.fiu.edu/academics/
Florida International University,Miami,College of Business,BBA,Logistics and Supply Chain Management,4 Years,High school diploma; Competitive GPA; Strong academic curriculum,SAT or ACT Required (Florida Board of Governors mandate); TOEFL 80+ / IELTS 6.5+,"Tuition: ~$6,500/year (In-state); ~$19,000/year (Out-of-state)",01-Nov-2026 (Early Fall Priority); 01-Mar-2027 (Regular Decision),https://www.fiu.edu/academics/
Florida International University,Miami,College of Business,BBA,Management,4 Years,High school diploma; Competitive GPA; Strong academic curriculum,SAT or ACT Required (Florida Board of Governors mandate); TOEFL 80+ / IELTS 6.5+,"Tuition: ~$6,500/year (In-state); ~$19,000/year (Out-of-state)",01-Nov-2026 (Early Fall Priority); 01-Mar-2027 (Regular Decision),https://www.fiu.edu/academics/
Florida International University,Miami,College of Business,BBA,Marketing,4 Years,High school diploma; Competitive GPA; Strong academic curriculum,SAT or ACT Required (Florida Board of Governors mandate); TOEFL 80+ / IELTS 6.5+,"Tuition: ~$6,500/year (In-state); ~$19,000/year (Out-of-state)",01-Nov-2026 (Early Fall Priority); 01-Mar-2027 (Regular Decision),https://www.fiu.edu/academics/
Florida International University,Miami,College of Business,BBA,Real Estate,4 Years,High school diploma; Competitive GPA; Strong academic curriculum,SAT or ACT Required (Florida Board of Governors mandate); TOEFL 80+ / IELTS 6.5+,"Tuition: ~$6,500/year (In-state); ~$19,000/year (Out-of-state)",01-Nov-2026 (Early Fall Priority); 01-Mar-2027 (Regular Decision),https://www.fiu.edu/academics/
Florida International University,Miami,College of Business,MBA,Business Administration,1-2 Years,Bachelor's degree; 3.0+ GPA; GMAT/GRE (waivers available); Professional work experience preferred,GMAT/GRE or Waiver; TOEFL 80+,"Tuition: ~$8,000/year (In-state); ~$21,000/year (Out-of-state)",15-Feb-2027 (Fall Priority); Rolling thereafter,https://www.fiu.edu/academics/
Florida International University,Miami,College of Business,MS,Accounting,1-2 Years,Bachelor's degree; 3.0+ GPA; Statement of Purpose; Letters of Recommendation,GRE/GMAT required for some programs (waivers available); TOEFL 80+ / IELTS 6.5+,"Tuition: ~$8,000/year (In-state); ~$21,000/year (Out-of-state)",15-Feb-2027 (Fall Priority); Rolling thereafter,https://www.fiu.edu/academics/
Florida International University,Miami,College of Business,MS,Finance,1-2 Years,Bachelor's degree; 3.0+ GPA; Statement of Purpose; Letters of Recommendation,GRE/GMAT required for some programs (waivers available); TOEFL 80+ / IELTS 6.5+,"Tuition: ~$8,000/year (In-state); ~$21,000/year (Out-of-state)",15-Feb-2027 (Fall Priority); Rolling thereafter,https://www.fiu.edu/academics/
Florida International University,Miami,College of Business,MS,Health Informatics and Analytics,1-2 Years,Bachelor's degree; 3.0+ GPA; Statement of Purpose; Letters of Recommendation,GRE/GMAT required for some programs (waivers available); TOEFL 80+ / IELTS 6.5+,"Tuition: ~$8,000/year (In-state); ~$21,000/year (Out-of-state)",15-Feb-2027 (Fall Priority); Rolling thereafter,https://www.fiu.edu/academics/
Florida International University,Miami,College of Business,MS,Human Resource Management,1-2 Years,Bachelor's degree; 3.0+ GPA; Statement of Purpose; Letters of Recommendation,GRE/GMAT required for some programs (waivers available); TOEFL 80+ / IELTS 6.5+,"Tuition: ~$8,000/year (In-state); ~$21,000/year (Out-of-state)",15-Feb-2027 (Fall Priority); Rolling thereafter,https://www.fiu.edu/academics/
Florida International University,Miami,College of Business,MS,Information Systems,1-2 Years,Bachelor's degree; 3.0+ GPA; Statement of Purpose; Letters of Recommendation,GRE/GMAT required for some programs (waivers available); TOEFL 80+ / IELTS 6.5+,"Tuition: ~$8,000/year (In-state); ~$21,000/year (Out-of-state)",15-Feb-2027 (Fall Priority); Rolling thereafter,https://www.fiu.edu/academics/
Florida International University,Miami,College of Business,MS,International Business,1-2 Years,Bachelor's degree; 3.0+ GPA; Statement of Purpose; Letters of Recommendation,GRE/GMAT required for some programs (waivers available); TOEFL 80+ / IELTS 6.5+,"Tuition: ~$8,000/year (In-state); ~$21,000/year (Out-of-state)",15-Feb-2027 (Fall Priority); Rolling thereafter,https://www.fiu.edu/academics/
Florida International University,Miami,College of Business,MS,International Real Estate,1-2 Years,Bachelor's degree; 3.0+ GPA; Statement of Purpose; Letters of Recommendation,GRE/GMAT required for some programs (waivers available); TOEFL 80+ / IELTS 6.5+,"Tuition: ~$8,000/year (In-state); ~$21,000/year (Out-of-state)",15-Feb-2027 (Fall Priority); Rolling thereafter,https://www.fiu.edu/academics/
Florida International University,Miami,College of Business,MS,Logistics and Supply Chain Management,1-2 Years,Bachelor's degree; 3.0+ GPA; Statement of Purpose; Letters of Recommendation,GRE/GMAT required for some programs (waivers available); TOEFL 80+ / IELTS 6.5+,"Tuition: ~$8,000/year (In-state); ~$21,000/year (Out-of-state)",15-Feb-2027 (Fall Priority); Rolling thereafter,https://www.fiu.edu/academics/
Florida International University,Miami,College of Business,MS,Marketing,1-2 Years,Bachelor's degree; 3.0+ GPA; Statement of Purpose; Letters of Recommendation,GRE/GMAT required for some programs (waivers available); TOEFL 80+ / IELTS 6.5+,"Tuition: ~$8,000/year (In-state); ~$21,000/year (Out-of-state)",15-Feb-2027 (Fall Priority); Rolling thereafter,https://www.fiu.edu/academics/
Florida International University,Miami,College of Business,PhD,Business Administration,4-5 Years,Bachelor's or Master's degree; Research experience; Academic excellence,GRE/GMAT required for some programs (waivers available); TOEFL 80+ / IELTS 6.5+,"Tuition: ~$8,000/year (In-state) / Fully Funded Assistantships available",15-Feb-2027 (Fall Priority); Rolling thereafter,https://www.fiu.edu/academics/
Florida International University,Miami,"College of Communication, Architecture + The Arts",BA,Architecture,4 Years,High school diploma; Competitive GPA; Strong academic curriculum,SAT or ACT Required (Florida Board of Governors mandate); TOEFL 80+ / IELTS 6.5+,"Tuition: ~$6,500/year (In-state); ~$19,000/year (Out-of-state)",01-Nov-2026 (Early Fall Priority); 01-Mar-2027 (Regular Decision),https://www.fiu.edu/academics/
Florida International University,Miami,"College of Communication, Architecture + The Arts",BA,Art,4 Years,High school diploma; Competitive GPA; Strong academic curriculum,SAT or ACT Required (Florida Board of Governors mandate); TOEFL 80+ / IELTS 6.5+,"Tuition: ~$6,500/year (In-state); ~$19,000/year (Out-of-state)",01-Nov-2026 (Early Fall Priority); 01-Mar-2027 (Regular Decision),https://www.fiu.edu/academics/
Florida International University,Miami,"College of Communication, Architecture + The Arts",BFA,Art,4 Years,High school diploma; Competitive GPA; Strong academic curriculum,SAT or ACT Required (Florida Board of Governors mandate); TOEFL 80+ / IELTS 6.5+,"Tuition: ~$6,500/year (In-state); ~$19,000/year (Out-of-state)",01-Nov-2026 (Early Fall Priority); 01-Mar-2027 (Regular Decision),https://www.fiu.edu/academics/
Florida International University,Miami,"College of Communication, Architecture + The Arts",BA,Art History,4 Years,High school diploma; Competitive GPA; Strong academic curriculum,SAT or ACT Required (Florida Board of Governors mandate); TOEFL 80+ / IELTS 6.5+,"Tuition: ~$6,500/year (In-state); ~$19,000/year (Out-of-state)",01-Nov-2026 (Early Fall Priority); 01-Mar-2027 (Regular Decision),https://www.fiu.edu/academics/
Florida International University,Miami,"College of Communication, Architecture + The Arts",BA,Communication Arts,4 Years,High school diploma; Competitive GPA; Strong academic curriculum,SAT or ACT Required (Florida Board of Governors mandate); TOEFL 80+ / IELTS 6.5+,"Tuition: ~$6,500/year (In-state); ~$19,000/year (Out-of-state)",01-Nov-2026 (Early Fall Priority); 01-Mar-2027 (Regular Decision),https://www.fiu.edu/academics/
Florida International University,Miami,"College of Communication, Architecture + The Arts",BS,Digital Communication and Media,4 Years,High school diploma; Competitive GPA; Strong academic curriculum,SAT or ACT Required (Florida Board of Governors mandate); TOEFL 80+ / IELTS 6.5+,"Tuition: ~$6,500/year (In-state); ~$19,000/year (Out-of-state)",01-Nov-2026 (Early Fall Priority); 01-Mar-2027 (Regular Decision),https://www.fiu.edu/academics/
Florida International University,Miami,"College of Communication, Architecture + The Arts",BA,Music,4 Years,High school diploma; Competitive GPA; Strong academic curriculum,SAT or ACT Required (Florida Board of Governors mandate); TOEFL 80+ / IELTS 6.5+,"Tuition: ~$6,500/year (In-state); ~$19,000/year (Out-of-state)",01-Nov-2026 (Early Fall Priority); 01-Mar-2027 (Regular Decision),https://www.fiu.edu/academics/
Florida International University,Miami,"College of Communication, Architecture + The Arts",BM,Music,4 Years,High school diploma; Competitive GPA; Strong academic curriculum,SAT or ACT Required (Florida Board of Governors mandate); TOEFL 80+ / IELTS 6.5+,"Tuition: ~$6,500/year (In-state); ~$19,000/year (Out-of-state)",01-Nov-2026 (Early Fall Priority); 01-Mar-2027 (Regular Decision),https://www.fiu.edu/academics/
Florida International University,Miami,"College of Communication, Architecture + The Arts",BS,"Public Relations, Advertising, and Applied Communication",4 Years,High school diploma; Competitive GPA; Strong academic curriculum,SAT or ACT Required (Florida Board of Governors mandate); TOEFL 80+ / IELTS 6.5+,"Tuition: ~$6,500/year (In-state); ~$19,000/year (Out-of-state)",01-Nov-2026 (Early Fall Priority); 01-Mar-2027 (Regular Decision),https://www.fiu.edu/academics/
Florida International University,Miami,"College of Communication, Architecture + The Arts",BA,Theatre,4 Years,High school diploma; Competitive GPA; Strong academic curriculum,SAT or ACT Required (Florida Board of Governors mandate); TOEFL 80+ / IELTS 6.5+,"Tuition: ~$6,500/year (In-state); ~$19,000/year (Out-of-state)",01-Nov-2026 (Early Fall Priority); 01-Mar-2027 (Regular Decision),https://www.fiu.edu/academics/
Florida International University,Miami,"College of Communication, Architecture + The Arts",BFA,Theatre,4 Years,High school diploma; Competitive GPA; Strong academic curriculum,SAT or ACT Required (Florida Board of Governors mandate); TOEFL 80+ / IELTS 6.5+,"Tuition: ~$6,500/year (In-state); ~$19,000/year (Out-of-state)",01-Nov-2026 (Early Fall Priority); 01-Mar-2027 (Regular Decision),https://www.fiu.edu/academics/
Florida International University,Miami,"College of Communication, Architecture + The Arts",MArch,Architecture,2 Years,Bachelor's degree; 3.0+ GPA; Statement of Purpose; Letters of Recommendation,GRE/GMAT required for some programs (waivers available); TOEFL 80+ / IELTS 6.5+,"Tuition: ~$8,000/year (In-state); ~$21,000/year (Out-of-state)",15-Feb-2027 (Fall Priority); Rolling thereafter,https://www.fiu.edu/academics/
Florida International University,Miami,"College of Communication, Architecture + The Arts",MA,Architecture,2 Years,Bachelor's degree; 3.0+ GPA; Statement of Purpose; Letters of Recommendation,GRE/GMAT required for some programs (waivers available); TOEFL 80+ / IELTS 6.5+,"Tuition: ~$8,000/year (In-state); ~$21,000/year (Out-of-state)",15-Feb-2027 (Fall Priority); Rolling thereafter,https://www.fiu.edu/academics/
Florida International University,Miami,"College of Communication, Architecture + The Arts",MFA,Art,2 Years,Bachelor's degree; 3.0+ GPA; Statement of Purpose; Letters of Recommendation,GRE/GMAT required for some programs (waivers available); TOEFL 80+ / IELTS 6.5+,"Tuition: ~$8,000/year (In-state); ~$21,000/year (Out-of-state)",15-Feb-2027 (Fall Priority); Rolling thereafter,https://www.fiu.edu/academics/
Florida International University,Miami,"College of Communication, Architecture + The Arts",MS,Global Strategic Communications,2 Years,Bachelor's degree; 3.0+ GPA; Statement of Purpose; Letters of Recommendation,GRE/GMAT required for some programs (waivers available); TOEFL 80+ / IELTS 6.5+,"Tuition: ~$8,000/year (In-state); ~$21,000/year (Out-of-state)",15-Feb-2027 (Fall Priority); Rolling thereafter,https://www.fiu.edu/academics/
Florida International University,Miami,"College of Communication, Architecture + The Arts",MA,Interior Architecture,2 Years,Bachelor's degree; 3.0+ GPA; Statement of Purpose; Letters of Recommendation,GRE/GMAT required for some programs (waivers available); TOEFL 80+ / IELTS 6.5+,"Tuition: ~$8,000/year (In-state); ~$21,000/year (Out-of-state)",15-Feb-2027 (Fall Priority); Rolling thereafter,https://www.fiu.edu/academics/
Florida International University,Miami,"College of Communication, Architecture + The Arts",MS,Mass Communication,2 Years,Bachelor's degree; 3.0+ GPA; Statement of Purpose; Letters of Recommendation,GRE/GMAT required for some programs (waivers available); TOEFL 80+ / IELTS 6.5+,"Tuition: ~$8,000/year (In-state); ~$21,000/year (Out-of-state)",15-Feb-2027 (Fall Priority); Rolling thereafter,https://www.fiu.edu/academics/
Florida International University,Miami,"College of Communication, Architecture + The Arts",MM,Music,2 Years,Bachelor's degree; 3.0+ GPA; Statement of Purpose; Letters of Recommendation,GRE/GMAT required for some programs (waivers available); TOEFL 80+ / IELTS 6.5+,"Tuition: ~$8,000/year (In-state); ~$21,000/year (Out-of-state)",15-Feb-2027 (Fall Priority); Rolling thereafter,https://www.fiu.edu/academics/
Florida International University,Miami,"College of Communication, Architecture + The Arts",MS,Music Education,2 Years,Bachelor's degree; 3.0+ GPA; Statement of Purpose; Letters of Recommendation,GRE/GMAT required for some programs (waivers available); TOEFL 80+ / IELTS 6.5+,"Tuition: ~$8,000/year (In-state); ~$21,000/year (Out-of-state)",15-Feb-2027 (Fall Priority); Rolling thereafter,https://www.fiu.edu/academics/
Florida International University,Miami,College of Engineering & Computing,BS,Biomedical Engineering,4 Years,High school diploma; Competitive GPA; Strong academic curriculum,SAT or ACT Required (Florida Board of Governors mandate); TOEFL 80+ / IELTS 6.5+,"Tuition: ~$6,500/year (In-state); ~$19,000/year (Out-of-state)",01-Nov-2026 (Early Fall Priority); 01-Mar-2027 (Regular Decision),https://www.fiu.edu/academics/
Florida International University,Miami,College of Engineering & Computing,BS,Civil Engineering,4 Years,High school diploma; Competitive GPA; Strong academic curriculum,SAT or ACT Required (Florida Board of Governors mandate); TOEFL 80+ / IELTS 6.5+,"Tuition: ~$6,500/year (In-state); ~$19,000/year (Out-of-state)",01-Nov-2026 (Early Fall Priority); 01-Mar-2027 (Regular Decision),https://www.fiu.edu/academics/
Florida International University,Miami,College of Engineering & Computing,BS,Computer Engineering,4 Years,High school diploma; Competitive GPA; Strong academic curriculum,SAT or ACT Required (Florida Board of Governors mandate); TOEFL 80+ / IELTS 6.5+,"Tuition: ~$6,500/year (In-state); ~$19,000/year (Out-of-state)",01-Nov-2026 (Early Fall Priority); 01-Mar-2027 (Regular Decision),https://www.fiu.edu/academics/
Florida International University,Miami,College of Engineering & Computing,BS,Computer Science,4 Years,High school diploma; Competitive GPA; Strong academic curriculum,SAT or ACT Required (Florida Board of Governors mandate); TOEFL 80+ / IELTS 6.5+,"Tuition: ~$6,500/year (In-state); ~$19,000/year (Out-of-state)",01-Nov-2026 (Early Fall Priority); 01-Mar-2027 (Regular Decision),https://www.fiu.edu/academics/
Florida International University,Miami,College of Engineering & Computing,BA,Computer Science,4 Years,High school diploma; Competitive GPA; Strong academic curriculum,SAT or ACT Required (Florida Board of Governors mandate); TOEFL 80+ / IELTS 6.5+,"Tuition: ~$6,500/year (In-state); ~$19,000/year (Out-of-state)",01-Nov-2026 (Early Fall Priority); 01-Mar-2027 (Regular Decision),https://www.fiu.edu/academics/
Florida International University,Miami,College of Engineering & Computing,BS,Construction Management,4 Years,High school diploma; Competitive GPA; Strong academic curriculum,SAT or ACT Required (Florida Board of Governors mandate); TOEFL 80+ / IELTS 6.5+,"Tuition: ~$6,500/year (In-state); ~$19,000/year (Out-of-state)",01-Nov-2026 (Early Fall Priority); 01-Mar-2027 (Regular Decision),https://www.fiu.edu/academics/
Florida International University,Miami,College of Engineering & Computing,BS,Cybersecurity,4 Years,High school diploma; Competitive GPA; Strong academic curriculum,SAT or ACT Required (Florida Board of Governors mandate); TOEFL 80+ / IELTS 6.5+,"Tuition: ~$6,500/year (In-state); ~$19,000/year (Out-of-state)",01-Nov-2026 (Early Fall Priority); 01-Mar-2027 (Regular Decision),https://www.fiu.edu/academics/
Florida International University,Miami,College of Engineering & Computing,BS,Electrical Engineering,4 Years,High school diploma; Competitive GPA; Strong academic curriculum,SAT or ACT Required (Florida Board of Governors mandate); TOEFL 80+ / IELTS 6.5+,"Tuition: ~$6,500/year (In-state); ~$19,000/year (Out-of-state)",01-Nov-2026 (Early Fall Priority); 01-Mar-2027 (Regular Decision),https://www.fiu.edu/academics/
Florida International University,Miami,College of Engineering & Computing,BS,Environmental Engineering,4 Years,High school diploma; Competitive GPA; Strong academic curriculum,SAT or ACT Required (Florida Board of Governors mandate); TOEFL 80+ / IELTS 6.5+,"Tuition: ~$6,500/year (In-state); ~$19,000/year (Out-of-state)",01-Nov-2026 (Early Fall Priority); 01-Mar-2027 (Regular Decision),https://www.fiu.edu/academics/
Florida International University,Miami,College of Engineering & Computing,BS,Information Technology,4 Years,High school diploma; Competitive GPA; Strong academic curriculum,SAT or ACT Required (Florida Board of Governors mandate); TOEFL 80+ / IELTS 6.5+,"Tuition: ~$6,500/year (In-state); ~$19,000/year (Out-of-state)",01-Nov-2026 (Early Fall Priority); 01-Mar-2027 (Regular Decision),https://www.fiu.edu/academics/
Florida International University,Miami,College of Engineering & Computing,BA,Information Technology,4 Years,High school diploma; Competitive GPA; Strong academic curriculum,SAT or ACT Required (Florida Board of Governors mandate); TOEFL 80+ / IELTS 6.5+,"Tuition: ~$6,500/year (In-state); ~$19,000/year (Out-of-state)",01-Nov-2026 (Early Fall Priority); 01-Mar-2027 (Regular Decision),https://www.fiu.edu/academics/
Florida International University,Miami,College of Engineering & Computing,BS,Internet of Things,4 Years,High school diploma; Competitive GPA; Strong academic curriculum,SAT or ACT Required (Florida Board of Governors mandate); TOEFL 80+ / IELTS 6.5+,"Tuition: ~$6,500/year (In-state); ~$19,000/year (Out-of-state)",01-Nov-2026 (Early Fall Priority); 01-Mar-2027 (Regular Decision),https://www.fiu.edu/academics/
Florida International University,Miami,College of Engineering & Computing,BS,Mechanical Engineering,4 Years,High school diploma; Competitive GPA; Strong academic curriculum,SAT or ACT Required (Florida Board of Governors mandate); TOEFL 80+ / IELTS 6.5+,"Tuition: ~$6,500/year (In-state); ~$19,000/year (Out-of-state)",01-Nov-2026 (Early Fall Priority); 01-Mar-2027 (Regular Decision),https://www.fiu.edu/academics/
Florida International University,Miami,College of Engineering & Computing,MS,Biomedical Engineering,2 Years,Bachelor's degree; 3.0+ GPA; Statement of Purpose; Letters of Recommendation,GRE/GMAT required for some programs (waivers available); TOEFL 80+ / IELTS 6.5+,"Tuition: ~$8,000/year (In-state); ~$21,000/year (Out-of-state)",15-Feb-2027 (Fall Priority); Rolling thereafter,https://www.fiu.edu/academics/
