university_name,city,department,degree,program,duration,eligibility_criteria,test_required,fee_structure,admission_deadline,program_url
Emory University,Atlanta,Nell Hodgson Woodruff School of Nursing,MN,Master of Nursing (MN) — Acute Care Pediatric NP,2 Years,Bachelor's degree (BSN preferred); active RN license; GPA 3.2+; clinical experience,GRE optional; TOEFL 100+ or IELTS 7.0+ (international),"Domestic/International: ~$44,000/year (Nell Hodgson Woodruff School of Nursing)",01-Feb-2026,https://nursing.emory.edu/programs
Emory University,Atlanta,Nell Hodgson Woodruff School of Nursing,MN,Master of Nursing (MN) — Family NP,2 Years,Bachelor's degree (BSN preferred); active RN license; GPA 3.2+; clinical experience,GRE optional; TOEFL 100+ or IELTS 7.0+ (international),"Domestic/International: ~$44,000/year (Nell Hodgson Woodruff School of Nursing)",01-Feb-2026,https://nursing.emory.edu/programs
Emory University,Atlanta,Nell Hodgson Woodruff School of Nursing,MN,Master of Nursing (MN) — Neonatal NP,2 Years,Bachelor's degree (BSN preferred); active RN license; GPA 3.2+; clinical experience,GRE optional; TOEFL 100+ or IELTS 7.0+ (international),"Domestic/International: ~$44,000/year (Nell Hodgson Woodruff School of Nursing)",01-Feb-2026,https://nursing.emory.edu/programs
Emory University,Atlanta,Nell Hodgson Woodruff School of Nursing,MN,Master of Nursing (MN) — Nurse Anesthesia,2.5 Years,Bachelor's degree (BSN preferred); active RN license; GPA 3.2+; clinical experience,GRE optional; TOEFL 100+ or IELTS 7.0+ (international),"Domestic/International: ~$44,000/year (Nell Hodgson Woodruff School of Nursing)",01-Sep-2025,https://nursing.emory.edu/programs
Emory University,Atlanta,Nell Hodgson Woodruff School of Nursing,MN,Master of Nursing (MN) — Oncology NP,2 Years,Bachelor's degree (BSN preferred); active RN license; GPA 3.2+; clinical experience,GRE optional; TOEFL 100+ or IELTS 7.0+ (international),"Domestic/International: ~$44,000/year (Nell Hodgson Woodruff School of Nursing)",01-Feb-2026,https://nursing.emory.edu/programs
Emory University,Atlanta,Nell Hodgson Woodruff School of Nursing,MN,Master of Nursing (MN) — Primary Care Adult-Gerontology NP,2 Years,Bachelor's degree (BSN preferred); active RN license; GPA 3.2+; clinical experience,GRE optional; TOEFL 100+ or IELTS 7.0+ (international),"Domestic/International: ~$44,000/year (Nell Hodgson Woodruff School of Nursing)",01-Feb-2026,https://nursing.emory.edu/programs
Emory University,Atlanta,Nell Hodgson Woodruff School of Nursing,MN,Master of Nursing (MN) — Primary Care Pediatric NP,2 Years,Bachelor's degree (BSN preferred); active RN license; GPA 3.2+; clinical experience,GRE optional; TOEFL 100+ or IELTS 7.0+ (international),"Domestic/International: ~$44,000/year (Nell Hodgson Woodruff School of Nursing)",01-Feb-2026,https://nursing.emory.edu/programs
Emory University,Atlanta,Nell Hodgson Woodruff School of Nursing,MN,Master of Nursing (MN) — Psychiatric Mental Health NP,2 Years,Bachelor's degree (BSN preferred); active RN license; GPA 3.2+; clinical experience,GRE optional; TOEFL 100+ or IELTS 7.0+ (international),"Domestic/International: ~$44,000/year (Nell Hodgson Woodruff School of Nursing)",01-Feb-2026,https://nursing.emory.edu/programs
Emory University,Atlanta,Nell Hodgson Woodruff School of Nursing,DNP,Doctor of Nursing Practice (DNP),3 Years,Bachelor's degree (BSN preferred); active RN license; GPA 3.2+; clinical experience,GRE optional; TOEFL 100+ or IELTS 7.0+ (international),"Domestic/International: ~$44,000/year (Nell Hodgson Woodruff School of Nursing)",01-Feb-2026,https://nursing.emory.edu/programs
Emory University,Atlanta,Nell Hodgson Woodruff School of Nursing,PhD,PhD in Nursing,4-5 Years,Bachelor's degree; outstanding academic record; GPA 3.5+ recommended; research experience strongly preferred; PhD students typically fully funded; active RN license; BSN or MN preferred; research focus,GRE required; TOEFL 100+ or IELTS 7.0+ (international),"Domestic/International: ~$51,000/year (Laney Graduate School; PhD students typically fully funded with stipend)",01-Dec-2025,https://nursing.emory.edu/programs
Georgetown University,Washington D.C.,Department of History / American Studies Program,BA,American Studies,4 Years,High school diploma; holistic review rooted in Jesuit values; GPA 3.9+ competitive; SAT 1490-1560 / ACT 33-35 (middle 50%); acceptance rate ~12%; apply to a specific school within Georgetown,"Test-optional for Fall 2026 (SAT/ACT optional); TOEFL 100+, IELTS 7.0+, or Duolingo 120+ required for international non-English-speaking applicants","Domestic/International: $71,136/year (tuition); $71,338/year (tuition + fees); ~$92,540/year total COA 2025-26",10-Jan-2026,https://college.georgetown.edu/academics/departments/
Georgetown University,Washington D.C.,Department of Arabic and Islamic Studies,BA,Arabic,4 Years,High school diploma; holistic review rooted in Jesuit values; GPA 3.9+ competitive; SAT 1490-1560 / ACT 33-35 (middle 50%); acceptance rate ~12%; apply to a specific school within Georgetown,"Test-optional for Fall 2026 (SAT/ACT optional); TOEFL 100+, IELTS 7.0+, or Duolingo 120+ required for international non-English-speaking applicants","Domestic/International: $71,136/year (tuition); $71,338/year (tuition + fees); ~$92,540/year total COA 2025-26",10-Jan-2026,https://college.georgetown.edu/academics/departments/
Georgetown University,Washington D.C.,Department of Art and Art History,BA,Art History,4 Years,High school diploma; holistic review rooted in Jesuit values; GPA 3.9+ competitive; SAT 1490-1560 / ACT 33-35 (middle 50%); acceptance rate ~12%; apply to a specific school within Georgetown,"Test-optional for Fall 2026 (SAT/ACT optional); TOEFL 100+, IELTS 7.0+, or Duolingo 120+ required for international non-English-speaking applicants","Domestic/International: $71,136/year (tuition); $71,338/year (tuition + fees); ~$92,540/year total COA 2025-26",10-Jan-2026,https://college.georgetown.edu/academics/departments/
Georgetown University,Washington D.C.,Black Studies Program,BA,Black Studies,4 Years,High school diploma; holistic review rooted in Jesuit values; GPA 3.9+ competitive; SAT 1490-1560 / ACT 33-35 (middle 50%); acceptance rate ~12%; apply to a specific school within Georgetown,"Test-optional for Fall 2026 (SAT/ACT optional); TOEFL 100+, IELTS 7.0+, or Duolingo 120+ required for international non-English-speaking applicants","Domestic/International: $71,136/year (tuition); $71,338/year (tuition + fees); ~$92,540/year total COA 2025-26",10-Jan-2026,https://college.georgetown.edu/academics/departments/
Georgetown University,Washington D.C.,Department of East Asian Languages and Cultures,BA,Chinese,4 Years,High school diploma; holistic review rooted in Jesuit values; GPA 3.9+ competitive; SAT 1490-1560 / ACT 33-35 (middle 50%); acceptance rate ~12%; apply to a specific school within Georgetown,"Test-optional for Fall 2026 (SAT/ACT optional); TOEFL 100+, IELTS 7.0+, or Duolingo 120+ required for international non-English-speaking applicants","Domestic/International: $71,136/year (tuition); $71,338/year (tuition + fees); ~$92,540/year total COA 2025-26",10-Jan-2026,https://college.georgetown.edu/academics/departments/
Georgetown University,Washington D.C.,Department of Classics,BA,Classics,4 Years,High school diploma; holistic review rooted in Jesuit values; GPA 3.9+ competitive; SAT 1490-1560 / ACT 33-35 (middle 50%); acceptance rate ~12%; apply to a specific school within Georgetown,"Test-optional for Fall 2026 (SAT/ACT optional); TOEFL 100+, IELTS 7.0+, or Duolingo 120+ required for international non-English-speaking applicants","Domestic/International: $71,136/year (tuition); $71,338/year (tuition + fees); ~$92,540/year total COA 2025-26",10-Jan-2026,https://college.georgetown.edu/academics/departments/
Georgetown University,Washington D.C.,Department of English,BA,Comparative Literature,4 Years,High school diploma; holistic review rooted in Jesuit values; GPA 3.9+ competitive; SAT 1490-1560 / ACT 33-35 (middle 50%); acceptance rate ~12%; apply to a specific school within Georgetown,"Test-optional for Fall 2026 (SAT/ACT optional); TOEFL 100+, IELTS 7.0+, or Duolingo 120+ required for international non-English-speaking applicants","Domestic/International: $71,136/year (tuition); $71,338/year (tuition + fees); ~$92,540/year total COA 2025-26",10-Jan-2026,https://college.georgetown.edu/academics/departments/
Georgetown University,Washington D.C.,Disability Studies Program,BA,Disability Studies,4 Years,High school diploma; holistic review rooted in Jesuit values; GPA 3.9+ competitive; SAT 1490-1560 / ACT 33-35 (middle 50%); acceptance rate ~12%; apply to a specific school within Georgetown,"Test-optional for Fall 2026 (SAT/ACT optional); TOEFL 100+, IELTS 7.0+, or Duolingo 120+ required for international non-English-speaking applicants","Domestic/International: $71,136/year (tuition); $71,338/year (tuition + fees); ~$92,540/year total COA 2025-26",10-Jan-2026,https://college.georgetown.edu/academics/departments/
Georgetown University,Washington D.C.,Department of English,BA,English,4 Years,High school diploma; holistic review rooted in Jesuit values; GPA 3.9+ competitive; SAT 1490-1560 / ACT 33-35 (middle 50%); acceptance rate ~12%; apply to a specific school within Georgetown,"Test-optional for Fall 2026 (SAT/ACT optional); TOEFL 100+, IELTS 7.0+, or Duolingo 120+ required for international non-English-speaking applicants","Domestic/International: $71,136/year (tuition); $71,338/year (tuition + fees); ~$92,540/year total COA 2025-26",10-Jan-2026,https://college.georgetown.edu/academics/departments/
Georgetown University,Washington D.C.,Department of French,BA,French,4 Years,High school diploma; holistic review rooted in Jesuit values; GPA 3.9+ competitive; SAT 1490-1560 / ACT 33-35 (middle 50%); acceptance rate ~12%; apply to a specific school within Georgetown,"Test-optional for Fall 2026 (SAT/ACT optional); TOEFL 100+, IELTS 7.0+, or Duolingo 120+ required for international non-English-speaking applicants","Domestic/International: $71,136/year (tuition); $71,338/year (tuition + fees); ~$92,540/year total COA 2025-26",10-Jan-2026,https://college.georgetown.edu/academics/departments/
Georgetown University,Washington D.C.,Department of German,BA,German,4 Years,High school diploma; holistic review rooted in Jesuit values; GPA 3.9+ competitive; SAT 1490-1560 / ACT 33-35 (middle 50%); acceptance rate ~12%; apply to a specific school within Georgetown,"Test-optional for Fall 2026 (SAT/ACT optional); TOEFL 100+, IELTS 7.0+, or Duolingo 120+ required for international non-English-speaking applicants","Domestic/International: $71,136/year (tuition); $71,338/year (tuition + fees); ~$92,540/year total COA 2025-26",10-Jan-2026,https://college.georgetown.edu/academics/departments/
Georgetown University,Washington D.C.,Department of History,BA,History,4 Years,High school diploma; holistic review rooted in Jesuit values; GPA 3.9+ competitive; SAT 1490-1560 / ACT 33-35 (middle 50%); acceptance rate ~12%; apply to a specific school within Georgetown,"Test-optional for Fall 2026 (SAT/ACT optional); TOEFL 100+, IELTS 7.0+, or Duolingo 120+ required for international non-English-speaking applicants","Domestic/International: $71,136/year (tuition); $71,338/year (tuition + fees); ~$92,540/year total COA 2025-26",10-Jan-2026,https://college.georgetown.edu/academics/departments/
Georgetown University,Washington D.C.,Department of Italian,BA,Italian,4 Years,High school diploma; holistic review rooted in Jesuit values; GPA 3.9+ competitive; SAT 1490-1560 / ACT 33-35 (middle 50%); acceptance rate ~12%; apply to a specific school within Georgetown,"Test-optional for Fall 2026 (SAT/ACT optional); TOEFL 100+, IELTS 7.0+, or Duolingo 120+ required for international non-English-speaking applicants","Domestic/International: $71,136/year (tuition); $71,338/year (tuition + fees); ~$92,540/year total COA 2025-26",10-Jan-2026,https://college.georgetown.edu/academics/departments/
Georgetown University,Washington D.C.,Department of East Asian Languages and Cultures,BA,Japanese,4 Years,High school diploma; holistic review rooted in Jesuit values; GPA 3.9+ competitive; SAT 1490-1560 / ACT 33-35 (middle 50%); acceptance rate ~12%; apply to a specific school within Georgetown,"Test-optional for Fall 2026 (SAT/ACT optional); TOEFL 100+, IELTS 7.0+, or Duolingo 120+ required for international non-English-speaking applicants","Domestic/International: $71,136/year (tuition); $71,338/year (tuition + fees); ~$92,540/year total COA 2025-26",10-Jan-2026,https://college.georgetown.edu/academics/departments/
Georgetown University,Washington D.C.,Justice and Peace Studies Program,BA,Justice and Peace Studies,4 Years,High school diploma; holistic review rooted in Jesuit values; GPA 3.9+ competitive; SAT 1490-1560 / ACT 33-35 (middle 50%); acceptance rate ~12%; apply to a specific school within Georgetown,"Test-optional for Fall 2026 (SAT/ACT optional); TOEFL 100+, IELTS 7.0+, or Duolingo 120+ required for international non-English-speaking applicants","Domestic/International: $71,136/year (tuition); $71,338/year (tuition + fees); ~$92,540/year total COA 2025-26",10-Jan-2026,https://college.georgetown.edu/academics/departments/
Georgetown University,Washington D.C.,Department of East Asian Languages and Cultures,BA,Korean,4 Years,High school diploma; holistic review rooted in Jesuit values; GPA 3.9+ competitive; SAT 1490-1560 / ACT 33-35 (middle 50%); acceptance rate ~12%; apply to a specific school within Georgetown,"Test-optional for Fall 2026 (SAT/ACT optional); TOEFL 100+, IELTS 7.0+, or Duolingo 120+ required for international non-English-speaking applicants","Domestic/International: $71,136/year (tuition); $71,338/year (tuition + fees); ~$92,540/year total COA 2025-26",10-Jan-2026,https://college.georgetown.edu/academics/departments/
Georgetown University,Washington D.C.,Department of Linguistics,BA,Linguistics,4 Years,High school diploma; holistic review rooted in Jesuit values; GPA 3.9+ competitive; SAT 1490-1560 / ACT 33-35 (middle 50%); acceptance rate ~12%; apply to a specific school within Georgetown,"Test-optional for Fall 2026 (SAT/ACT optional); TOEFL 100+, IELTS 7.0+, or Duolingo 120+ required for international non-English-speaking applicants","Domestic/International: $71,136/year (tuition); $71,338/year (tuition + fees); ~$92,540/year total COA 2025-26",10-Jan-2026,https://college.georgetown.edu/academics/departments/
Georgetown University,Washington D.C.,Medieval Studies Program,BA,Medieval Studies,4 Years,High school diploma; holistic review rooted in Jesuit values; GPA 3.9+ competitive; SAT 1490-1560 / ACT 33-35 (middle 50%); acceptance rate ~12%; apply to a specific school within Georgetown,"Test-optional for Fall 2026 (SAT/ACT optional); TOEFL 100+, IELTS 7.0+, or Duolingo 120+ required for international non-English-speaking applicants","Domestic/International: $71,136/year (tuition); $71,338/year (tuition + fees); ~$92,540/year total COA 2025-26",10-Jan-2026,https://college.georgetown.edu/academics/departments/
Georgetown University,Washington D.C.,Department of Performing Arts,BA,Music,4 Years,High school diploma; holistic review rooted in Jesuit values; GPA 3.9+ competitive; SAT 1490-1560 / ACT 33-35 (middle 50%); acceptance rate ~12%; apply to a specific school within Georgetown,"Test-optional for Fall 2026 (SAT/ACT optional); TOEFL 100+, IELTS 7.0+, or Duolingo 120+ required for international non-English-speaking applicants","Domestic/International: $71,136/year (tuition); $71,338/year (tuition + fees); ~$92,540/year total COA 2025-26",10-Jan-2026,https://college.georgetown.edu/academics/departments/
Georgetown University,Washington D.C.,Department of Philosophy,BA,Philosophy,4 Years,High school diploma; holistic review rooted in Jesuit values; GPA 3.9+ competitive; SAT 1490-1560 / ACT 33-35 (middle 50%); acceptance rate ~12%; apply to a specific school within Georgetown,"Test-optional for Fall 2026 (SAT/ACT optional); TOEFL 100+, IELTS 7.0+, or Duolingo 120+ required for international non-English-speaking applicants","Domestic/International: $71,136/year (tuition); $71,338/year (tuition + fees); ~$92,540/year total COA 2025-26",10-Jan-2026,https://college.georgetown.edu/academics/departments/
Georgetown University,Washington D.C.,Department of Spanish and Portuguese,BA,Portuguese,4 Years,High school diploma; holistic review rooted in Jesuit values; GPA 3.9+ competitive; SAT 1490-1560 / ACT 33-35 (middle 50%); acceptance rate ~12%; apply to a specific school within Georgetown,"Test-optional for Fall 2026 (SAT/ACT optional); TOEFL 100+, IELTS 7.0+, or Duolingo 120+ required for international non-English-speaking applicants","Domestic/International: $71,136/year (tuition); $71,338/year (tuition + fees); ~$92,540/year total COA 2025-26",10-Jan-2026,https://college.georgetown.edu/academics/departments/
Georgetown University,Washington D.C.,Department of Slavic Languages,BA,Russian,4 Years,High school diploma; holistic review rooted in Jesuit values; GPA 3.9+ competitive; SAT 1490-1560 / ACT 33-35 (middle 50%); acceptance rate ~12%; apply to a specific school within Georgetown,"Test-optional for Fall 2026 (SAT/ACT optional); TOEFL 100+, IELTS 7.0+, or Duolingo 120+ required for international non-English-speaking applicants","Domestic/International: $71,136/year (tuition); $71,338/year (tuition + fees); ~$92,540/year total COA 2025-26",10-Jan-2026,https://college.georgetown.edu/academics/departments/
Georgetown University,Washington D.C.,Department of Spanish and Portuguese,BA,Spanish,4 Years,High school diploma; holistic review rooted in Jesuit values; GPA 3.9+ competitive; SAT 1490-1560 / ACT 33-35 (middle 50%); acceptance rate ~12%; apply to a specific school within Georgetown,"Test-optional for Fall 2026 (SAT/ACT optional); TOEFL 100+, IELTS 7.0+, or Duolingo 120+ required for international non-English-speaking applicants","Domestic/International: $71,136/year (tuition); $71,338/year (tuition + fees); ~$92,540/year total COA 2025-26",10-Jan-2026,https://college.georgetown.edu/academics/departments/
Georgetown University,Washington D.C.,Department of Performing Arts,BA,Theater and Performance Studies,4 Years,High school diploma; holistic review rooted in Jesuit values; GPA 3.9+ competitive; SAT 1490-1560 / ACT 33-35 (middle 50%); acceptance rate ~12%; apply to a specific school within Georgetown,"Test-optional for Fall 2026 (SAT/ACT optional); TOEFL 100+, IELTS 7.0+, or Duolingo 120+ required for international non-English-speaking applicants","Domestic/International: $71,136/year (tuition); $71,338/year (tuition + fees); ~$92,540/year total COA 2025-26",10-Jan-2026,https://college.georgetown.edu/academics/departments/
Georgetown University,Washington D.C.,Department of Theology and Religious Studies,BA,Theology,4 Years,High school diploma; holistic review rooted in Jesuit values; GPA 3.9+ competitive; SAT 1490-1560 / ACT 33-35 (middle 50%); acceptance rate ~12%; apply to a specific school within Georgetown,"Test-optional for Fall 2026 (SAT/ACT optional); TOEFL 100+, IELTS 7.0+, or Duolingo 120+ required for international non-English-speaking applicants","Domestic/International: $71,136/year (tuition); $71,338/year (tuition + fees); ~$92,540/year total COA 2025-26",10-Jan-2026,https://college.georgetown.edu/academics/departments/
Georgetown University,Washington D.C.,Department of Art and Art History,BA,Visual Arts,4 Years,High school diploma; holistic review rooted in Jesuit values; GPA 3.9+ competitive; SAT 1490-1560 / ACT 33-35 (middle 50%); acceptance rate ~12%; apply to a specific school within Georgetown,"Test-optional for Fall 2026 (SAT/ACT optional); TOEFL 100+, IELTS 7.0+, or Duolingo 120+ required for international non-English-speaking applicants","Domestic/International: $71,136/year (tuition); $71,338/year (tuition + fees); ~$92,540/year total COA 2025-26",10-Jan-2026,https://college.georgetown.edu/academics/departments/
Georgetown University,Washington D.C.,Department of Sociology / Gender Studies,BA,Women's and Gender Studies,4 Years,High school diploma; holistic review rooted in Jesuit values; GPA 3.9+ competitive; SAT 1490-1560 / ACT 33-35 (middle 50%); acceptance rate ~12%; apply to a specific school within Georgetown,"Test-optional for Fall 2026 (SAT/ACT optional); TOEFL 100+, IELTS 7.0+, or Duolingo 120+ required for international non-English-speaking applicants","Domestic/International: $71,136/year (tuition); $71,338/year (tuition + fees); ~$92,540/year total COA 2025-26",10-Jan-2026,https://college.georgetown.edu/academics/departments/
Georgetown University,Washington D.C.,Department of Anthropology,BA,Anthropology,4 Years,High school diploma; holistic review rooted in Jesuit values; GPA 3.9+ competitive; SAT 1490-1560 / ACT 33-35 (middle 50%); acceptance rate ~12%; apply to a specific school within Georgetown,"Test-optional for Fall 2026 (SAT/ACT optional); TOEFL 100+, IELTS 7.0+, or Duolingo 120+ required for international non-English-speaking applicants","Domestic/International: $71,136/year (tuition); $71,338/year (tuition + fees); ~$92,540/year total COA 2025-26",10-Jan-2026,https://college.georgetown.edu/academics/departments/
Georgetown University,Washington D.C.,Department of Economics,BA,Economics,4 Years,High school diploma; holistic review rooted in Jesuit values; GPA 3.9+ competitive; SAT 1490-1560 / ACT 33-35 (middle 50%); acceptance rate ~12%; apply to a specific school within Georgetown,"Test-optional for Fall 2026 (SAT/ACT optional); TOEFL 100+, IELTS 7.0+, or Duolingo 120+ required for international non-English-speaking applicants","Domestic/International: $71,136/year (tuition); $71,338/year (tuition + fees); ~$92,540/year total COA 2025-26",10-Jan-2026,https://college.georgetown.edu/academics/departments/
Georgetown University,Washington D.C.,Department of Government,BA,Government,4 Years,High school diploma; holistic review rooted in Jesuit values; GPA 3.9+ competitive; SAT 1490-1560 / ACT 33-35 (middle 50%); acceptance rate ~12%; apply to a specific school within Georgetown,"Test-optional for Fall 2026 (SAT/ACT optional); TOEFL 100+, IELTS 7.0+, or Duolingo 120+ required for international non-English-speaking applicants","Domestic/International: $71,136/year (tuition); $71,338/year (tuition + fees); ~$92,540/year total COA 2025-26",10-Jan-2026,https://college.georgetown.edu/academics/departments/
Georgetown University,Washington D.C.,Department of Psychology,BA,Psychology,4 Years,High school diploma; holistic review rooted in Jesuit values; GPA 3.9+ competitive; SAT 1490-1560 / ACT 33-35 (middle 50%); acceptance rate ~12%; apply to a specific school within Georgetown,"Test-optional for Fall 2026 (SAT/ACT optional); TOEFL 100+, IELTS 7.0+, or Duolingo 120+ required for international non-English-speaking applicants","Domestic/International: $71,136/year (tuition); $71,338/year (tuition + fees); ~$92,540/year total COA 2025-26",10-Jan-2026,https://college.georgetown.edu/academics/departments/
Georgetown University,Washington D.C.,Department of Sociology,BA,Sociology,4 Years,High school diploma; holistic review rooted in Jesuit values; GPA 3.9+ competitive; SAT 1490-1560 / ACT 33-35 (middle 50%); acceptance rate ~12%; apply to a specific school within Georgetown,"Test-optional for Fall 2026 (SAT/ACT optional); TOEFL 100+, IELTS 7.0+, or Duolingo 120+ required for international non-English-speaking applicants","Domestic/International: $71,136/year (tuition); $71,338/year (tuition + fees); ~$92,540/year total COA 2025-26",10-Jan-2026,https://college.georgetown.edu/academics/departments/
Georgetown University,Washington D.C.,Department of Chemistry,BS,Biochemistry,4 Years,High school diploma; holistic review rooted in Jesuit values; GPA 3.9+ competitive; SAT 1490-1560 / ACT 33-35 (middle 50%); acceptance rate ~12%; apply to a specific school within Georgetown,"Test-optional for Fall 2026 (SAT/ACT optional); TOEFL 100+, IELTS 7.0+, or Duolingo 120+ required for international non-English-speaking applicants","Domestic/International: $71,136/year (tuition); $71,338/year (tuition + fees); ~$92,540/year total COA 2025-26",10-Jan-2026,https://college.georgetown.edu/academics/departments/
Georgetown University,Washington D.C.,Department of Biology,BS,Biology,4 Years,High school diploma; holistic review rooted in Jesuit values; GPA 3.9+ competitive; SAT 1490-1560 / ACT 33-35 (middle 50%); acceptance rate ~12%; apply to a specific school within Georgetown,"Test-optional for Fall 2026 (SAT/ACT optional); TOEFL 100+, IELTS 7.0+, or Duolingo 120+ required for international non-English-speaking applicants","Domestic/International: $71,136/year (tuition); $71,338/year (tuition + fees); ~$92,540/year total COA 2025-26",10-Jan-2026,https://college.georgetown.edu/academics/departments/
Georgetown University,Washington D.C.,Department of Chemistry,BA,Chemistry,4 Years,High school diploma; holistic review rooted in Jesuit values; GPA 3.9+ competitive; SAT 1490-1560 / ACT 33-35 (middle 50%); acceptance rate ~12%; apply to a specific school within Georgetown,"Test-optional for Fall 2026 (SAT/ACT optional); TOEFL 100+, IELTS 7.0+, or Duolingo 120+ required for international non-English-speaking applicants","Domestic/International: $71,136/year (tuition); $71,338/year (tuition + fees); ~$92,540/year total COA 2025-26",10-Jan-2026,https://college.georgetown.edu/academics/departments/
Georgetown University,Washington D.C.,Department of Chemistry,BS,Chemistry,4 Years,High school diploma; holistic review rooted in Jesuit values; GPA 3.9+ competitive; SAT 1490-1560 / ACT 33-35 (middle 50%); acceptance rate ~12%; apply to a specific school within Georgetown,"Test-optional for Fall 2026 (SAT/ACT optional); TOEFL 100+, IELTS 7.0+, or Duolingo 120+ required for international non-English-speaking applicants","Domestic/International: $71,136/year (tuition); $71,338/year (tuition + fees); ~$92,540/year total COA 2025-26",10-Jan-2026,https://college.georgetown.edu/academics/departments/
Georgetown University,Washington D.C.,Department of Computer Science,BS,Computer Science,4 Years,High school diploma; holistic review rooted in Jesuit values; GPA 3.9+ competitive; SAT 1490-1560 / ACT 33-35 (middle 50%); acceptance rate ~12%; apply to a specific school within Georgetown,"Test-optional for Fall 2026 (SAT/ACT optional); TOEFL 100+, IELTS 7.0+, or Duolingo 120+ required for international non-English-speaking applicants","Domestic/International: $71,136/year (tuition); $71,338/year (tuition + fees); ~$92,540/year total COA 2025-26",10-Jan-2026,https://college.georgetown.edu/academics/departments/
Georgetown University,Washington D.C.,Department of Computer Science / Philosophy,BS,"Computer Science, Ethics, and Society",4 Years,High school diploma; holistic review rooted in Jesuit values; GPA 3.9+ competitive; SAT 1490-1560 / ACT 33-35 (middle 50%); acceptance rate ~12%; apply to a specific school within Georgetown,"Test-optional for Fall 2026 (SAT/ACT optional); TOEFL 100+, IELTS 7.0+, or Duolingo 120+ required for international non-English-speaking applicants","Domestic/International: $71,136/year (tuition); $71,338/year (tuition + fees); ~$92,540/year total COA 2025-26",10-Jan-2026,https://college.georgetown.edu/academics/departments/
Georgetown University,Washington D.C.,Department of Earth Science,BS,Earth and Planetary Sciences,4 Years,High school diploma; holistic review rooted in Jesuit values; GPA 3.9+ competitive; SAT 1490-1560 / ACT 33-35 (middle 50%); acceptance rate ~12%; apply to a specific school within Georgetown,"Test-optional for Fall 2026 (SAT/ACT optional); TOEFL 100+, IELTS 7.0+, or Duolingo 120+ required for international non-English-speaking applicants","Domestic/International: $71,136/year (tuition); $71,338/year (tuition + fees); ~$92,540/year total COA 2025-26",10-Jan-2026,https://college.georgetown.edu/academics/departments/
Georgetown University,Washington D.C.,Department of Mathematics and Statistics,BS,Mathematics,4 Years,High school diploma; holistic review rooted in Jesuit values; GPA 3.9+ competitive; SAT 1490-1560 / ACT 33-35 (middle 50%); acceptance rate ~12%; apply to a specific school within Georgetown,"Test-optional for Fall 2026 (SAT/ACT optional); TOEFL 100+, IELTS 7.0+, or Duolingo 120+ required for international non-English-speaking applicants","Domestic/International: $71,136/year (tuition); $71,338/year (tuition + fees); ~$92,540/year total COA 2025-26",10-Jan-2026,https://college.georgetown.edu/academics/departments/
Georgetown University,Washington D.C.,Department of Mathematics and Statistics,BS,Mathematics and Statistics,4 Years,High school diploma; holistic review rooted in Jesuit values; GPA 3.9+ competitive; SAT 1490-1560 / ACT 33-35 (middle 50%); acceptance rate ~12%; apply to a specific school within Georgetown,"Test-optional for Fall 2026 (SAT/ACT optional); TOEFL 100+, IELTS 7.0+, or Duolingo 120+ required for international non-English-speaking applicants","Domestic/International: $71,136/year (tuition); $71,338/year (tuition + fees); ~$92,540/year total COA 2025-26",10-Jan-2026,https://college.georgetown.edu/academics/departments/
Georgetown University,Washington D.C.,Department of Biology / Neuroscience Program,BS,Neurobiology,4 Years,High school diploma; holistic review rooted in Jesuit values; GPA 3.9+ competitive; SAT 1490-1560 / ACT 33-35 (middle 50%); acceptance rate ~12%; apply to a specific school within Georgetown,"Test-optional for Fall 2026 (SAT/ACT optional); TOEFL 100+, IELTS 7.0+, or Duolingo 120+ required for international non-English-speaking applicants","Domestic/International: $71,136/year (tuition); $71,338/year (tuition + fees); ~$92,540/year total COA 2025-26",10-Jan-2026,https://college.georgetown.edu/academics/departments/
Georgetown University,Washington D.C.,Department of Physics,BS,Physics,4 Years,High school diploma; holistic review rooted in Jesuit values; GPA 3.9+ competitive; SAT 1490-1560 / ACT 33-35 (middle 50%); acceptance rate ~12%; apply to a specific school within Georgetown,"Test-optional for Fall 2026 (SAT/ACT optional); TOEFL 100+, IELTS 7.0+, or Duolingo 120+ required for international non-English-speaking applicants","Domestic/International: $71,136/year (tuition); $71,338/year (tuition + fees); ~$92,540/year total COA 2025-26",10-Jan-2026,https://college.georgetown.edu/academics/departments/
Georgetown University,Washington D.C.,Department of Global Health,BS,Global Health,4 Years,High school diploma; holistic review rooted in Jesuit values; GPA 3.9+ competitive; SAT 1490-1560 / ACT 33-35 (middle 50%); acceptance rate ~12%; apply to a specific school within Georgetown; strong science and policy background recommended,"Test-optional for Fall 2026 (SAT/ACT optional); TOEFL 100+, IELTS 7.0+, or Duolingo 120+ required for international non-English-speaking applicants","Domestic/International: $71,136/year (tuition); $71,338/year (tuition + fees); ~$92,540/year total COA 2025-26",10-Jan-2026,https://health.georgetown.edu/undergraduate/
